hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2508.98, -30.0605, 2509.42, -150.047, 2509.54, 89.9403, 300.387, -48.2958, 195.213, -168.258, 253.09, 71.7851
0, 0.00000, 2509.15, -30.054, 2509.66, -150.037, 2509.85, 89.9482, 277.56, -48.2952, 149.359, -168.263, 212.522, 71.8222
0, 0.00000, 2509.44, -30.0444, 2509.91, -150.03, 2510.04, 89.9566, 229.381, -48.2739, 119.797, -168.256, 179.491, 71.8142
0, 0.00000, 2509.5, -30.0463, 2509.79, -150.031, 2510.09, 89.9593, 235.098, -48.2604, 133.788, -168.268, 160.449, 71.8141
0, 0.00000, 2509.53, -30.0444, 2509.87, -150.029, 2510.15, 89.9607, 228.578, -48.2579, 120.485, -168.253, 154.287, 71.8012
0, 0.00000, 2509.69, -30.0395, 2509.95, -150.03, 2510.09, 89.9627, 196.665, -48.2545, 125.637, -168.25, 154.821, 71.799
0, 0.00000, 2509.69, -30.0398, 2509.95, -150.028, 2510.14, 89.9636, 200.099, -48.2496, 120.765, -168.264, 147.905, 71.8131
0, 0.00000, 2509.63, -30.0382, 2510.01, -150.031, 2509.94, 89.9583, 189.511, -48.2707, 124.943, -168.246, 184.412, 71.8062
0, 0.00000, 2509.86, -30.0359, 2509.99, -150.029, 2510.13, 89.9668, 173.255, -48.2399, 127.445, -168.253, 138.521, 71.7975
0, 0.00000, 2509.87, -30.0343, 2510.04, -150.028, 2510.12, 89.9667, 165.605, -48.245, 121.76, -168.247, 142.296, 71.7987
0, 0.00000, 2509.32, -30.0532, 2509.63, -150.032, 2510.16, 89.9575, 275.278, -48.2293, 139.308, -168.32, 156.077, 71.8449
0, 0.00000, 2509.71, -30.0452, 2509.59, -150.043, 2509.76, 89.9591, 202.201, -48.2553, 201.114, -168.257, 175.882, 71.7935
0, 0.00000, 2509.47, -30.0517, 2509.19, -150.075, 2508.59, 89.9357, 192.958, -48.3257, 334.89, -168.218, 325.73, 71.7295
0, 0.00000, 2509.46, -30.0655, 2508.65, -150.077, 2508.89, 89.9435, 258.376, -48.208, 381.486, -168.249, 253.388, 71.6461
0, 0.00000, 2507.63, -30.1014, 2508.09, -150.111, 2507.36, 89.8798, 451.993, -48.419, 466.867, -168.247, 570.288, 71.7082
0, 0.00000, 2507.75, -30.113, 2507.65, -150.104, 2508.08, 89.8974, 516.898, -48.3294, 475.117, -168.331, 437.507, 71.7325
0, 0.00000, 2507.4, -30.1087, 2508.07, -150.099, 2507.86, 89.8835, 516.249, -48.3456, 414.335, -168.264, 521.973, 71.6775
0, 0.00000, 2507.82, -30.0667, 2509.6, -150.079, 2507.67, 89.8812, 323.15, -48.4366, 252.165, -168.19, 608.344, 71.744
0, 0.00000, 2508.78, -30.0707, 2508.57, -150.11, 2507.32, 89.9018, 257.948, -48.331, 477.435, -168.122, 511.884, 71.5676
0, 0.00000, 2508.65, -30.054, 2509.63, -150.073, 2508.1, 89.9067, 237.734, -48.352, 264.307, -168.207, 485.674, 71.7287
0, 0.00000, 2508.69, -30.0687, 2508.81, -150.098, 2507.65, 89.904, 270.111, -48.3649, 412.583, -168.252, 492.132, 71.7185
0, 0.00000, 2508.96, -30.0612, 2509.25, -150.064, 2508.92, 89.9299, 277.225, -48.3051, 268.158, -168.261, 327.367, 71.751
0, 0.00000, 2509.19, -30.0572, 2509.17, -150.073, 2508.62, 89.9302, 234.016, -48.3117, 318.025, -168.232, 343.401, 71.7269
