hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.14, -30.0225, 2510.44, -150.016, 2510.43, 89.9759, 116.882, -48.2208, 59.5797, -168.224, 103.759, 71.8198
0, 0.00000, 2510.21, -30.0234, 2510.38, -150.014, 2510.57, 89.9802, 121.351, -48.1958, 60.7412, -168.246, 75.1525, 71.8179
0, 0.00000, 2510.29, -30.0214, 2510.43, -150.012, 2510.66, 89.9834, 112.337, -48.1931, 51.4275, -168.246, 59.3292, 71.8192
0, 0.00000, 2510.25, -30.0247, 2510.32, -150.013, 2510.68, 89.9833, 128.478, -48.185, 61.6297, -168.256, 53.5493, 71.8171
0, 0.00000, 2510.36, -30.0204, 2510.41, -150.013, 2510.65, 89.9846, 103.444, -48.1915, 59.4675, -168.237, 55.074, 71.81
0, 0.00000, 2510.34, -30.0206, 2510.42, -150.012, 2510.65, 89.9844, 105.415, -48.1924, 56.8466, -168.239, 55.6176, 71.8131
0, 0.00000, 2510.4, -30.0206, 2510.41, -150.01, 2510.79, 89.988, 107.315, -48.1837, 51.1443, -168.247, 32.9019, 71.8155
0, 0.00000, 2510.44, -30.0197, 2510.42, -150.011, 2510.77, 89.9885, 100.809, -48.1801, 54.0374, -168.245, 32.1776, 71.8124
0, 0.00000, 2510.38, -30.021, 2510.41, -150.01, 2510.78, 89.9873, 109.736, -48.1841, 50.7847, -168.25, 35.9824, 71.8183
0, 0.00000, 2510.38, -30.0209, 2510.42, -150.009, 2510.81, 89.9878, 110.888, -48.1821, 46.9889, -168.254, 32.1803, 71.8231
0, 0.00000, 2510.36, -30.0226, 2510.35, -150.011, 2510.79, 89.9876, 117.194, -48.1748, 56.8402, -168.258, 31.1871, 71.8181
0, 0.00000, 2510.19, -30.0264, 2510.31, -150.01, 2510.8, 89.9843, 143.825, -48.1833, 49.8879, -168.272, 41.0647, 71.8361
0, 0.00000, 2509.38, -30.0569, 2509.64, -150.013, 2511.03, 89.974, 322.24, -48.0928, 71.3107, -168.441, 34.992, 71.9271
0, 0.00000, 2509.64, -30.0487, 2509.75, -150.017, 2510.83, 89.9756, 265.949, -48.155, 87.8581, -168.342, 47.827, 71.8791
0, 0.00000, 2509.6, -30.0479, 2509.72, -150.025, 2510.45, 89.9682, 248.655, -48.1872, 121.254, -168.307, 100.293, 71.8738
0, 0.00000, 2510.12, -30.0465, 2509.31, -150.041, 2510.2, 89.9775, 197.032, -48.1014, 229.716, -168.272, 65.6333, 71.7296
0, 0.00000, 2508.45, -30.0851, 2508.88, -150.04, 2510.15, 89.9421, 453.102, -48.1268, 185.759, -168.461, 182.247, 71.9185
0, 0.00000, 2509.73, -30.0549, 2509.22, -150.043, 2510.09, 89.9673, 250.815, -48.1328, 225.973, -168.303, 106.944, 71.8028
0, 0.00000, 2509.91, -30.0426, 2509.74, -150.025, 2510.54, 89.9765, 212.204, -48.1502, 129.564, -168.305, 64.0951, 71.8187
0, 0.00000, 2510.36, -30.042, 2509.31, -150.042, 2510.18, 89.9824, 163.611, -48.1226, 244.571, -168.253, 48.5954, 71.754
0, 0.00000, 2509.6, -30.0613, 2509.16, -150.031, 2510.64, 89.9745, 306.863, -48.1293, 179.954, -168.33, 39.7688, 71.8458
0, 0.00000, 2509.83, -30.0416, 2509.83, -150.024, 2510.46, 89.9728, 210.499, -48.181, 119.529, -168.282, 86.9072, 71.8311
0, 0.00000, 2509.68, -30.0483, 2509.67, -150.024, 2510.56, 89.9723, 249.413, -48.1853, 124.762, -168.286, 74.819, 71.8304
