hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2507.7, -30.1893, 2503.82, -150.204, 2506.55, 89.8904, 738.169, -48.2274, 1106.47, -168.414, 407.33, 71.3358
0, 0.00000, 2508.32, -30.158, 2504.86, -150.18, 2506.96, 89.9055, 596.872, -48.2244, 974.442, -168.365, 367.066, 71.3793
0, 0.00000, 2508.96, -30.1266, 2505.95, -150.149, 2507.66, 89.9257, 466.745, -48.2151, 810.9, -168.335, 289.934, 71.4457
0, 0.00000, 2508.75, -30.1259, 2506.27, -150.132, 2508.14, 89.9279, 498.622, -48.2271, 715.921, -168.343, 262.139, 71.4961
0, 0.00000, 2508.96, -30.1208, 2506.34, -150.132, 2508.14, 89.932, 465.342, -48.217, 720.416, -168.34, 249.87, 71.4842
0, 0.00000, 2508.99, -30.1156, 2506.54, -150.13, 2508.08, 89.9307, 441.794, -48.2236, 700.532, -168.324, 267.079, 71.4862
0, 0.00000, 2509.03, -30.1119, 2506.69, -150.125, 2508.16, 89.932, 428.422, -48.2226, 675.914, -168.315, 263.366, 71.4962
0, 0.00000, 2508.92, -30.1175, 2506.55, -150.125, 2508.26, 89.932, 461.141, -48.2195, 680.185, -168.333, 250.961, 71.505
0, 0.00000, 2508.96, -30.1105, 2506.78, -150.126, 2508.05, 89.928, 423.736, -48.2304, 668.346, -168.304, 290.016, 71.4971
0, 0.00000, 2509.1, -30.1142, 2506.52, -150.13, 2508.12, 89.9339, 430.134, -48.2124, 707.629, -168.327, 251.819, 71.486
0, 0.00000, 2508.45, -30.1371, 2506.03, -150.132, 2508.25, 89.9245, 565.823, -48.2194, 720.313, -168.366, 256.795, 71.4948
0, 0.00000, 2508.67, -30.1437, 2505.44, -150.154, 2507.78, 89.9243, 555.277, -48.2136, 851.44, -168.362, 265.126, 71.4188
0, 0.00000, 2508.06, -30.1586, 2504.89, -150.191, 2506.35, 89.8891, 592.192, -48.2581, 1002.07, -168.347, 470.397, 71.379
0, 0.00000, 2507.68, -30.1859, 2503.71, -150.23, 2505.42, 89.8709, 680.262, -48.2628, 1210.19, -168.369, 552.307, 71.2388
0, 0.00000, 2506.07, -30.2847, 2500.24, -150.302, 2504.5, 89.8389, 1117.03, -48.2725, 1644.37, -168.556, 589.366, 71.1053
0, 0.00000, 2506.03, -30.3136, 2499.02, -150.317, 2504.77, 89.8492, 1236.86, -48.2242, 1782.93, -168.623, 482.284, 71.0979
0, 0.00000, 2505.38, -30.3175, 2498.79, -150.367, 2502.48, 89.7968, 1202.35, -48.2982, 1956.52, -168.542, 822.297, 70.9621
0, 0.00000, 2507.23, -30.2873, 2498.73, -150.377, 2502.6, 89.8394, 967.66, -48.2075, 2072.91, -168.507, 654.294, 70.9092
0, 0.00000, 2505.7, -30.3125, 2499.41, -150.302, 2505.04, 89.8444, 1267.54, -48.2242, 1688.39, -168.635, 497.996, 71.0971
0, 0.00000, 2506.87, -30.2671, 2500.28, -150.317, 2503.97, 89.8469, 975.948, -48.2304, 1731.95, -168.508, 597.369, 70.982
0, 0.00000, 2506.49, -30.2491, 2501.83, -150.25, 2505.69, 89.8599, 1006.64, -48.2668, 1363.84, -168.518, 496.183, 71.2449
0, 0.00000, 2508.14, -30.2223, 2501.6, -150.275, 2505.15, 89.8879, 770.537, -48.1897, 1541.84, -168.484, 420.386, 71.1198
0, 0.00000, 2507.6, -30.2185, 2502.41, -150.241, 2505.93, 89.8851, 826.863, -48.2203, 1337.59, -168.486, 410.874, 71.2245
0, 0.00000, 2506.47, -30.2496, 2501.71, -150.263, 2505.21, 89.8518, 989.773, -48.2634, 1417.15, -168.511, 553.728, 71.2246
0, 0.00000, 2505.88, -30.2776, 2501.1, -150.254, 2505.98, 89.8555, 1166.06, -48.264, 1400.62, -168.558, 462.057, 71.2465
0, 0.00000, 2506.85, -30.2543, 2501.25, -150.268, 2505.45, 89.8667, 990.379, -48.2267, 1483.11, -168.546, 463.358, 71.1998
0, 0.00000, 2505.96, -30.268, 2501.18, -150.278, 2504.81, 89.8366, 1076.07, -48.2668, 1488.34, -168.541, 615.704, 71.1817
0, 0.00000, 2506.28, -30.2823, 2500.17, -150.306, 2504.42, 89.8423, 1090.37, -48.2403, 1673.94, -168.556, 579.713, 71.064
0, 0.00000, 2507.04, -30.2529, 2501.06, -150.281, 2505.03, 89.8648, 954.979, -48.2087, 1554.3, -168.508, 491.001, 71.1027
0, 0.00000, 2506.72, -30.2365, 2502.07, -150.263, 2505.01, 89.8517, 916.243, -48.2508, 1401.42, -168.445, 582.846, 71.2035
0, 0.00000, 2505.38, -30.305, 2499.97, -150.293, 2504.92, 89.8325, 1256.8, -48.2508, 1602.77, -168.623, 573.172, 71.1824
0, 0.00000, 2506.36, -30.2887, 2499.82, -150.311, 2504.47, 89.8467, 1109.72, -48.2139, 1720.84, -168.612, 546.278, 71.1026
0, 0.00000, 2505.8, -30.327, 2498.42, -150.341, 2504.08, 89.8355, 1273.44, -48.2285, 1903.56, -168.642, 555.618, 71.0191
0, 0.00000, 2505.31, -30.3924, 2495.42, -150.424, 2502.53, 89.8144, 1483.01, -48.1999, 2394.02, -168.747, 616.556, 70.8183
0, 0.00000, 2503.68, -30.4327, 2494.66, -150.446, 2501.71, 89.7692, 1710.64, -48.3033, 2457.17, -168.784, 808.037, 70.7905
0, 0.00000, 2505.01, -30.4131, 2494.4, -150.467, 2501.3, 89.7925, 1529.6, -48.2263, 2608.27, -168.762, 739.471, 70.684
0, 0.00000, 2503.91, -30.4055, 2495.84, -150.417, 2502.15, 89.7755, 1613.26, -48.2974, 2280.71, -168.743, 803.149, 70.8394
0, 0.00000, 2504.03, -30.4392, 2493.97, -150.47, 2501.27, 89.7732, 1692.02, -48.2853, 2606.37, -168.776, 794.282, 70.7306
0, 0.00000, 2503.56, -30.3826, 2497.23, -150.387, 2502.35, 89.7636, 1562.61, -48.3541, 2059.52, -168.645, 889.567, 70.9203
