hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 239.564, -30.2008, 239.534, -150.222, 239.484, 89.7813, 0, 0, 190.017, 131.281, 213.855, 11.4995, 217.371, -108.802, 24.7752, 124.8
0, 0.00000, 239.554, -30.1938, 239.566, -150.224, 239.425, 89.7631, 0, 0, 183.559, 131.128, 209.052, 11.6782, 240.665, -108.832, 47.6215, 97.6092
0, 0.00000, 239.553, -30.2106, 239.538, -150.204, 239.584, 89.8031, 0, 0, 204.279, 131.406, 200.584, 11.3141, 187.228, -108.682, 15.2911, -96.0243
0, 0.00000, 239.642, -30.1716, 239.655, -150.18, 239.603, 89.8131, 0, 0, 165.342, 131.315, 170.753, 11.5353, 184.492, -108.64, 16.5011, 87.1468
0, 0.00000, 239.627, -30.1729, 239.675, -150.172, 239.617, 89.8124, 0, 0, 169.28, 131.23, 161.55, 11.5328, 183.916, -108.528, 18.8595, 51.5716
0, 0.00000, 239.751, -30.135, 239.735, -150.163, 239.637, 89.8325, 0, 0, 125.587, 131.284, 153.568, 11.7319, 171.126, -108.651, 38.709, 109.266
0, 0.00000, 239.841, -30.1214, 239.73, -150.155, 239.741, 89.8724, 0, 0, 108.133, 131.524, 154.123, 11.6022, 127.8, -108.621, 39.556, 166.615
0, 0.00000, 239.809, -30.1149, 239.844, -150.116, 239.793, 89.8713, 0, 0, 112.039, 131.369, 108.51, 11.5735, 127.087, -108.325, 16.6751, 62.4978
0, 0.00000, 239.887, -30.0899, 239.908, -150.098, 239.845, 89.8916, 0, 0, 86.2025, 131.439, 90.8149, 11.6792, 109.107, -108.353, 20.6981, 83.1446
0, 0.00000, 239.95, -30.0687, 239.965, -150.081, 239.891, 89.9088, 0, 0, 64.7661, 131.47, 74.5146, 11.7743, 93.767, -108.349, 25.2708, 91.2214
0, 0.00000, 239.948, -30.0625, 239.994, -150.079, 239.862, 89.8991, 0, 0, 59.263, 131.34, 67.6884, 11.863, 106.655, -108.318, 43.3199, 81.4731
0, 0.00000, 239.979, -30.0585, 239.996, -150.072, 239.915, 89.9169, 0, 0, 54.8222, 131.465, 64.899, 11.8159, 86.4945, -108.325, 27.7377, 90.058
0, 0.00000, 239.997, -30.0517, 240.026, -150.061, 239.947, 89.9256, 0, 0, 49.2892, 131.511, 53.9373, 11.8187, 77.318, -108.305, 25.7865, 80.7228
0, 0.00000, 240.027, -30.0449, 240.036, -150.056, 239.975, 89.9365, 0, 0, 41.8308, 131.563, 50.6851, 11.8426, 66.1604, -108.322, 21.1319, 92.8656
0, 0.00000, 240.02, -30.0456, 240.035, -150.058, 239.959, 89.9315, 0, 0, 42.3368, 131.533, 52.2047, 11.8439, 72.0422, -108.322, 25.9857, 90.8255
0, 0.00000, 240.024, -30.0469, 240.031, -150.056, 239.981, 89.9378, 0, 0, 43.9634, 131.603, 51.3137, 11.8124, 63.9759, -108.328, 17.3762, 93.0307
0, 0.00000, 240.021, -30.0452, 240.042, -150.055, 239.973, 89.9345, 0, 0, 42.7174, 131.544, 48.6349, 11.8203, 68.1751, -108.294, 22.8938, 84.6707
0, 0.00000, 240.021, -30.0441, 240.047, -150.054, 239.97, 89.9334, 0, 0, 41.8188, 131.53, 47.0941, 11.839, 69.7171, -108.294, 25.4701, 82.0609
0, 0.00000, 240.014, -30.0479, 240.042, -150.052, 239.985, 89.9364, 0, 0, 46.4798, 131.579, 46.3919, 11.7915, 64.93, -108.279, 18.3449, 71.5746
0, 0.00000, 239.997, -30.056, 240.023, -150.054, 239.997, 89.9381, 0, 0, 55.3684, 131.601, 49.4377, 11.7217, 60.7328, -108.261, 9.6593, 40.1361
0, 0.00000, 239.977, -30.0606, 240.012, -150.059, 239.972, 89.9296, 0, 0, 60.0639, 131.565, 53.3847, 11.7147, 69.7591, -108.262, 14.0938, 47.9573
0, 0.00000, 239.961, -30.0667, 240.009, -150.055, 239.996, 89.9331, 0, 0, 68.0033, 131.569, 50.2573, 11.6581, 63.4788, -108.199, 15.7445, -2.65414
