hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.00000, 12.2116, 3.74151, 12.5845, 4.07587, 12.1071, 4.23276, 0, 0
0, 0.00000, 10.3388, 3.19436, 12.9606, 2.94203, 11.8595, 5.33727, 0, 0
0, 0.00000, 8.87316, 2.0987, 12.0832, 2.76787, 9.88903, 5.21455, 0, 0
0, 0.00000, 9.92764, 1.43991, 11.1117, 4.22134, 8.10703, 3.86359, 0, 0
0, 0.00000, 8.45689, 1.17911, 9.38322, 3.65259, 6.77536, 3.22374, 0, 0
0, 0.00000, 9.01569, 1.42383, 10.7287, 3.62637, 7.95978, 4.01413, 0, 0
0, 0.00000, 10.1336, 1.07783, 10.5433, 4.74644, 7.15956, 3.27665, 0, 0
0, 0.00000, 9.32322, 2.1263, 8.62531, 3.82648, 7.50326, 2.37623, 0, 0
0, 0.00000, 9.62544, 2.41687, 9.85976, 3.59988, 8.71721, 3.21445, 0, 0
0, 0.00000, 6.72801, 1.85499, 8.22513, 2.1244, 7.24004, 3.28658, 0, 0
0, 0.00000, 7.83947, 1.70801, 8.29756, 3.05551, 6.90033, 2.78137, 0, 0
0, 0.00000, 5.24641, 1.88523, 6.83272, 1.26596, 6.57312, 2.94808, 0, 0
0, 0.00000, 6.01996, 1.91876, 4.61705, 2.30298, 4.98781, 0.89664, 0, 0
0, 0.00000, 7.4892, 1.22452, 5.48504, 3.7013, 4.34519, 0.731585, 0, 0
0, 0.00000, 4.58937, 1.41951, 3.50471, 1.79074, 3.72674, 0.666293, 0, 0
0, 0.00000, 3.05712, 1.04691, 3.43286, 0.894735, 3.37643, 1.29605, 0, 0
0, 0.00000, 2.67069, 0.895857, 3.22981, 0.746067, 3.0795, 1.30501, 0, 0
0, 0.00000, 2.57106, 0.874406, 3.03117, 0.726768, 2.92861, 1.19891, 0, 0
0, 0.00000, 2.55907, 0.594659, 3.13642, 0.885947, 2.59501, 1.24051, 0, 0
0, 0.00000, 2.46244, 0.738685, 3.03567, 0.735465, 2.75139, 1.23348, 0, 0
0, 0.00000, 2.35971, 0.723549, 2.94598, 0.68645, 2.68452, 1.21266, 0, 0
0, 0.00000, 2.59125, 0.695438, 2.382, 1.00059, 2.22249, 0.667018, 0, 0
0, 0.00000, 2.53395, 0.706803, 2.35011, 0.956012, 2.22632, 0.672379, 0, 0
0, 0.00000, 2.63553, 0.718946, 2.45364, 1.00337, 2.29838, 0.70385, 0, 0
0, 0.00000, 2.88301, 0.739298, 2.584, 1.1504, 2.37768, 0.686228, 0, 0
0, 0.00000, 3.4756, 1.29412, 4.34731, 0.852951, 4.29255, 1.82788, 0, 0
0, 0.00000, 3.28077, 0.917669, 3.70664, 1.09576, 3.33904, 1.37567, 0, 0
0, 0.00000, 5.19467, 0.26945, 6.54931, 2.3928, 4.03085, 2.50733, 0, 0
0, 0.00000, 9.08885, 2.55433, 7.14053, 3.66425, 7.15764, 1.42478, 0, 0
0, 0.00000, 9.17498, 1.56131, 8.62252, 4.09527, 6.70514, 2.35587, 0, 0
0, 0.00000, 9.33999, 2.09617, 9.75245, 3.61911, 8.22594, 3.21874, 0, 0
0, 0.00000, 11.6617, 1.80318, 8.76404, 5.77816, 6.77723, 1.29207, 0, 0
0, 0.00000, 9.41558, 3.94828, 6.1305, 3.17628, 8.44928, 0.716073, 0, 0
0, 0.00000, 5.61354, 1.66073, 5.97644, 1.88357, 5.60138, 2.08675, 0, 0
0, 0.00000, 8.17371, 0.476498, 8.38227, 4.11561, 5.12546, 2.48417, 0, 0
0, 0.00000, 6.05237, 1.78139, 7.5224, 1.80499, 6.76409, 3.06612, 0, 0
0, 0.00000, 7.35512, 0.390151, 6.67421, 3.9167, 3.96132, 1.56988, 0, 0
0, 0.00000, 6.21413, 1.8444, 6.6937, 2.06624, 6.26088, 2.37099, 0, 0
0, 0.00000, 5.24408, 1.2556, 6.07837, 1.85978, 5.13661, 2.28106, 0, 0
0, 0.00000, 4.97165, 1.44348, 5.76248, 1.59144, 5.23771, 2.20248, 0, 0
0, 0.00000, 4.76436, 0.860261, 6.00002, 1.78022, 4.58357, 2.39158, 0, 0
0, 0.00000, 4.98993, 0.989852, 6.14678, 1.83152, 4.83759, 2.41371, 0, 0
0, 0.00000, 4.87635, 0.912773, 5.52677, 1.92731, 4.32193, 1.98469, 0, 0
0, 0.00000, 5.7767, 0.613215, 5.99071, 2.717, 4.06122, 1.8536, 0, 0
0, 0.00000, 8.25509, 0.26341, 7.73035, 4.472, 4.3484, 1.92151, 0, 0
0, 0.00000, 9.11599, 0.72911, 8.94816, 4.54934, 5.72341, 2.50259, 0, 0
0, 0.00000, 7.89754, 2.05407, 6.98893, 3.13955, 6.50488, 1.81227, 0, 0
0, 0.00000, 10.0536, 2.32188, 8.76531, 4.21934, 7.76914, 2.15995, 0, 0
0, 0.00000, 15.7515, 2.13002, 13.496, 7.64009, 9.85882, 2.95287, 0, 0
0, 0.00000, 12.3486, 4.53002, 10.6042, 4.06248, 11.8872, 2.78438, 0, 0
0, 0.00000, 13.0263, 2.63456, 11.4092, 5.69133, 9.57501, 2.77278, 0, 0
0, 0.00000, 9.4736, 3.11587, 9.44049, 3.09564, 9.47466, 3.07703, 0, 0
0, 0.00000, 8.30844, 3.50751, 8.95933, 2.04566, 9.89847, 3.33636, 0, 0
0, 0.00000, 7.70895, 2.96618, 8.3635, 2.08426, 8.79859, 3.08988, 0, 0
0, 0.00000, 7.44536, 2.41436, 8.78696, 2.16776, 8.32662, 3.45213, 0, 0
0, 0.00000, 7.71404, 2.31993, 7.9538, 2.61499, 7.57781, 2.67571, 0, 0
0, 0.00000, 8.59443, 2.72832, 8.22361, 2.9462, 8.22118, 2.51671, 0, 0
0, 0.00000, 7.6997, 1.91316, 8.5988, 2.74296, 7.42845, 3.10845, 0, 0
0, 0.00000, 7.60621, 1.96339, 8.54212, 2.64871, 7.47843, 3.11797, 0, 0
0, 0.00000, 5.83852, 1.64012, 6.27335, 2.00705, 5.73738, 2.20074, 0, 0
0, 0.00000, 5.47623, 1.53952, 5.28943, 2.00886, 4.9766, 1.61314, 0, 0
0, 0.00000, 4.1184, 1.41528, 3.92895, 1.34752, 4.08258, 1.21726, 0, 0
0, 0.00000, 3.1369, 0.921318, 3.34294, 1.06046, 3.11922, 1.16944, 0, 0
0, 0.00000, 2.66705, 0.812528, 3.3326, 0.778601, 3.02864, 1.37188, 0, 0
0, 0.00000, 2.74653, 0.859897, 2.68364, 0.943684, 2.64257, 0.847389, 0, 0
0, 0.00000, 2.60422, 0.728473, 2.45258, 0.97336, 2.31642, 0.719773, 0, 0
0, 0.00000, 2.67277, 0.713582, 2.50201, 1.02519, 2.31764, 0.721731, 0, 0
0, 0.00000, 2.62647, 0.787779, 2.27194, 0.987632, 2.27636, 0.580822, 0, 0
0, 0.00000, 2.57664, 0.68011, 2.36962, 1.00269, 2.19389, 0.662342, 0, 0
0, 0.00000, 2.47747, 0.697436, 2.31332, 0.927193, 2.19652, 0.670318, 0, 0
0, 0.00000, 2.46951, 0.567216, 2.31693, 1.00896, 2.01073, 0.656245, 0, 0
0, 0.00000, 3.78072, 0.600735, 3.00956, 1.83632, 2.32568, 0.551806, 0, 0
0, 0.00000, 5.9127, 0.0462517, 4.56136, 3.49509, 2.2516, 0.604681, 0, 0
0, 0.00000, 4.82636, 0.353289, 5.01574, 2.37461, 3.17011, 1.53046, 0, 0
0, 0.00000, 5.4148, 0.26796, 5.16915, 2.84364, 3.06146, 1.34644, 0, 0
0, 0.00000, 6.0525, 0.259265, 5.8324, 3.19451, 3.40047, 1.54058, 0, 0
0, 0.00000, 4.82965, 0.713656, 4.88608, 2.16309, 3.60241, 1.48908, 0, 0
0, 0.00000, 6.05343, 2.13981, 5.19659, 2.06059, 5.69501, 1.35813, 0, 0
0, 0.00000, 6.79769, 2.08393, 5.18846, 2.66541, 5.49212, 0.982191, 0, 0
0, 0.00000, 7.03057, 3.38097, 6.19148, 1.74623, 8.0287, 1.83373, 0, 0
0, 0.00000, 7.59875, 2.29029, 9.56373, 2.20885, 8.64694, 3.95074, 0, 0
0, 0.00000, 8.30265, 0.727907, 10.4328, 3.60879, 6.86707, 4.01978, 0, 0
0, 0.00000, 7.50757, 3.20675, 7.36972, 1.97476, 8.50609, 2.46864, 0, 0
0, 0.00000, 13.086, 7.70013, 10.6428, 2.42767, 16.4413, 2.92842, 0, 0
0, 0.00000, 9.74461, 4.5887, 7.67711, 2.65827, 10.3885, 1.82823, 0, 0
0, 0.00000, 12.5472, 5.99439, 7.7464, 3.79889, 12.0635, 0.733291, 0, 0
0, 0.00000, 11.6008, 4.95562, 7.16933, 3.93211, 10.284, 0.604138, 0, 0
0, 0.00000, 10.716, 3.60804, 6.67209, 4.27607, 8.12523, 0.442266, 0, 0
0, 0.00000, 8.33838, 0.818285, 8.41056, 4.01021, 5.60953, 2.48356, 0, 0
0, 0.00000, 6.09273, 1.51974, 5.19952, 2.50943, 4.79029, 1.24266, 0, 0
0, 0.00000, 6.95292, 1.78953, 5.60045, 2.89119, 5.32479, 1.17114, 0, 0
0, 0.00000, 4.66982, 1.33668, 3.98324, 1.80863, 3.91859, 0.978688, 0, 0
0, 0.00000, 5.13544, 1.95328, 3.94625, 1.75027, 4.71825, 0.821748, 0, 0
0, 0.00000, 6.4186, 1.46787, 5.1128, 2.81115, 4.60425, 1.01087, 0, 0
0, 0.00000, 9.40526, 1.52413, 7.71153, 4.49466, 5.9891, 1.5494, 0, 0
0, 0.00000, 10.3915, 1.30365, 10.9442, 4.70377, 7.72103, 3.49172, 0, 0
0, 0.00000, 10.6966, 2.99689, 9.57742, 4.07356, 9.20749, 2.56928, 0, 0
0, 0.00000, 12.1672, 4.03926, 9.832, 4.42305, 10.6744, 2.21053, 0, 0
0, 0.00000, 13.7485, 5.47833, 9.21926, 4.75932, 12.1219, 1.19502, 0, 0
0, 0.00000, 10.8376, 3.06686, 9.42434, 4.15998, 9.18807, 2.39283, 0, 0
0, 0.00000, 9.99773, 3.14798, 10.539, 3.23726, 10.1894, 3.66149, 0, 0
0, 0.00000, 11.28, 2.75459, 9.83711, 4.61963, 8.94713, 2.44319, 0, 0
0, 0.00000, 10.1767, 2.45987, 9.21707, 4.1137, 8.26683, 2.46028, 0, 0
0, 0.00000, 9.64423, 2.23455, 11.6994, 3.32878, 9.71784, 4.56431, 0, 0
0, 0.00000, 10.4678, 2.64862, 8.98691, 4.26293, 8.33296, 2.17782, 0, 0
0, 0.00000, 8.42405, 2.51887, 9.01467, 2.79066, 8.48247, 3.16682, 0, 0
0, 0.00000, 7.92839, 2.80271, 6.88509, 2.67458, 7.51994, 1.835, 0, 0
0, 0.00000, 6.59535, 2.04368, 5.60249, 2.44977, 5.74888, 1.3877, 0, 0
0, 0.00000, 4.65194, 1.86221, 4.15213, 1.40119, 4.80199, 1.1983, 0, 0
0, 0.00000, 3.75933, 1.31225, 3.72359, 1.1871, 3.84989, 1.21859, 0, 0
0, 0.00000, 3.6731, 1.095, 3.31424, 1.35579, 3.26815, 0.91489, 0, 0
0, 0.00000, 3.21931, 0.84848, 2.87791, 1.27021, 2.68364, 0.764051, 0, 0
0, 0.00000, 2.95664, 0.844423, 2.62367, 1.12654, 2.54608, 0.697364, 0, 0
0, 0.00000, 2.97973, 1.06577, 2.59166, 0.999987, 2.84298, 0.696766, 0, 0
0, 0.00000, 3.01581, 1.02741, 2.47452, 1.07817, 2.70163, 0.584092, 0, 0
0, 0.00000, 2.71632, 0.855338, 2.46668, 0.969212, 2.49306, 0.696172, 0, 0
0, 0.00000, 2.85763, 0.761603, 2.44995, 1.14401, 2.32289, 0.600045, 0, 0
0, 0.00000, 2.85909, 0.875159, 2.44261, 1.06927, 2.48305, 0.611701, 0, 0
0, 0.00000, 2.83553, 0.887092, 2.33038, 1.0668, 2.42768, 0.539626, 0, 0
0, 0.00000, 3.03877, 0.950104, 2.53127, 1.13644, 2.62403, 0.603937, 0, 0
0, 0.00000, 2.98697, 1.00972, 2.40059, 1.08386, 2.63002, 0.539065, 0, 0
0, 0.00000, 3.14937, 1.09421, 3.39147, 0.9421, 3.40193, 1.22766, 0, 0
0, 0.00000, 3.19509, 1.13173, 3.99992, 0.82357, 3.86356, 1.67427, 0, 0
0, 0.00000, 4.00708, 0.891254, 3.98651, 1.60703, 3.37688, 1.23211, 0, 0
0, 0.00000, 3.86844, 1.43347, 3.66646, 1.20019, 3.96972, 1.14167, 0, 0
0, 0.00000, 4.1348, 1.35179, 3.72246, 1.44668, 3.8469, 1.04228, 0, 0
0, 0.00000, 5.40531, 1.46232, 4.6386, 2.145, 4.43173, 1.14069, 0, 0
0, 0.00000, 7.51836, 3.34771, 6.60679, 2.04875, 8.18965, 1.90616, 0, 0
0, 0.00000, 5.36447, 1.7873, 6.0761, 1.59094, 5.88918, 2.305, 0, 0
0, 0.00000, 5.20242, 1.16695, 6.97616, 1.6966, 5.62752, 2.96857, 0, 0
0, 0.00000, 6.06007, 0.568802, 6.73612, 2.80746, 4.45798, 2.27722, 0, 0
0, 0.00000, 6.28777, 1.89176, 6.51755, 2.12849, 6.1972, 2.20952, 0, 0
0, 0.00000, 5.91502, 1.61859, 5.86908, 2.16614, 5.41788, 1.85348, 0, 0
0, 0.00000, 8.54709, 1.55189, 8.3759, 3.6768, 6.62131, 2.4709, 0, 0
0, 0.00000, 11.0027, 3.71039, 8.27765, 4.09624, 9.31336, 1.54496, 0, 0
0, 0.00000, 15.4316, 3.27144, 10.9308, 7.17525, 9.81499, 1.34006, 0, 0
0, 0.00000, 9.23751, 2.48223, 8.04524, 3.64126, 7.64027, 2.03217, 0, 0
0, 0.00000, 8.96889, 2.48204, 7.82552, 3.48638, 7.52992, 1.99655, 0, 0
0, 0.00000, 5.45868, 2.04153, 4.96557, 1.72276, 5.48897, 1.45467, 0, 0
0, 0.00000, 5.53348, 1.81125, 6.43332, 1.62739, 6.1411, 2.49817, 0, 0
0, 0.00000, 5.01487, 1.03511, 5.60778, 1.93477, 4.53124, 1.99966, 0, 0
0, 0.00000, 8.69398, 0.313845, 8.57899, 4.57912, 4.94224, 2.35596, 0, 0
0, 0.00000, 8.38067, 0.657722, 8.60788, 4.10489, 5.50792, 2.58544, 0, 0
0, 0.00000, 9.12079, 1.60368, 9.84016, 3.76498, 7.60651, 3.31268, 0, 0
0, 0.00000, 10.4598, 1.70305, 12.0304, 4.24357, 9.03963, 4.34084, 0, 0
0, 0.00000, 11.6627, 1.84096, 11.8195, 5.10906, 8.90962, 3.62091, 0, 0
0, 0.00000, 11.3252, 2.03375, 11.4016, 4.81063, 8.95774, 3.49676, 0, 0
0, 0.00000, 10.1455, 2.23122, 10.6947, 3.939, 8.93923, 3.56547, 0, 0
0, 0.00000, 12.5964, 1.46692, 16.2968, 5.11101, 11.2755, 6.50664, 0, 0
0, 0.00000, 11.22, 1.03306, 14.2153, 4.81632, 9.43035, 5.53065, 0, 0
0, 0.00000, 9.42479, 1.82872, 9.97296, 3.82181, 7.97099, 3.3051, 0, 0
0, 0.00000, 9.96384, 2.77855, 8.47301, 3.89677, 8.25361, 2.04968, 0, 0
0, 0.00000, 9.95059, 2.12272, 8.25078, 4.38117, 7.14853, 1.78562, 0, 0
0, 0.00000, 9.12207, 3.04029, 7.96039, 3.19292, 8.41185, 2.11114, 0, 0
0, 0.00000, 7.88574, 3.26636, 6.44424, 2.4192, 7.90184, 1.59282, 0, 0
0, 0.00000, 8.25938, 2.41479, 6.0969, 3.35671, 6.36656, 1.01515, 0, 0
0, 0.00000, 5.64641, 0.572459, 5.00392, 2.85438, 3.3496, 1.16012, 0, 0
0, 0.00000, 4.04926, 0.632808, 3.88987, 1.83549, 2.92809, 1.09737, 0, 0
0, 0.00000, 4.44333, 0.485441, 3.77944, 2.25738, 2.57739, 0.798343, 0, 0
0, 0.00000, 3.0841, 0.715463, 2.86854, 1.25981, 2.50504, 0.801407, 0, 0
0, 0.00000, 2.83963, 0.65676, 2.59164, 1.17194, 2.26963, 0.699974, 0, 0
0, 0.00000, 2.79199, 0.608119, 2.49226, 1.1897, 2.13864, 0.639764, 0, 0
0, 0.00000, 2.73834, 0.604246, 2.44104, 1.16224, 2.10663, 0.62618, 0, 0
0, 0.00000, 2.66694, 0.68557, 2.41575, 1.05784, 2.2191, 0.65444, 0, 0
0, 0.00000, 2.67045, 0.771888, 2.40978, 1.00298, 2.34016, 0.661866, 0, 0
0, 0.00000, 2.56877, 0.609105, 2.34102, 1.05098, 2.07235, 0.633112, 0, 0
0, 0.00000, 2.44674, 0.453787, 2.43995, 1.04308, 1.93298, 0.742934, 0, 0
0, 0.00000, 2.51368, 0.646413, 2.31117, 0.989767, 2.11519, 0.642948, 0, 0
0, 0.00000, 4.67492, 0.744025, 3.55111, 2.30278, 2.76416, 0.551872, 0, 0
0, 0.00000, 3.44128, 1.47261, 2.81213, 1.02733, 3.51295, 0.704738, 0, 0
0, 0.00000, 2.99074, 0.717843, 3.47029, 1.06052, 2.93329, 1.30476, 0, 0
0, 0.00000, 5.18603, 0.24654, 6.33958, 2.4442, 3.85765, 2.34748, 0, 0
0, 0.00000, 7.55642, 2.59454, 6.04957, 2.70786, 6.70776, 1.34666, 0, 0
0, 0.00000, 10.0503, 3.01092, 9.71796, 3.54729, 9.42043, 2.99287, 0, 0
0, 0.00000, 8.8859, 1.92257, 8.56165, 3.65121, 7.22719, 2.51021, 0, 0
0, 0.00000, 11.722, 0.671618, 9.67884, 6.39986, 5.74387, 1.7815, 0, 0
0, 0.00000, 8.52033, 1.78885, 8.13034, 3.55221, 6.79881, 2.3368, 0, 0
0, 0.00000, 7.99809, 0.62819, 8.82527, 3.79526, 5.66664, 2.93476, 0, 0
0, 0.00000, 10.5055, 0.482474, 9.93681, 5.54931, 5.83366, 2.53621, 0, 0
0, 0.00000, 10.4133, 0.222348, 9.6247, 5.72204, 5.25706, 2.30271, 0, 0
0, 0.00000, 6.62454, 1.33441, 5.79261, 2.91375, 4.84201, 1.40631, 0, 0
0, 0.00000, 6.8917, 1.94977, 5.92823, 2.66954, 5.78824, 1.47666, 0, 0
0, 0.00000, 6.56667, 2.17115, 5.89764, 2.27973, 6.1393, 1.64631, 0, 0
0, 0.00000, 7.06941, 0.968429, 5.61202, 3.53384, 4.12104, 0.993281, 0, 0
0, 0.00000, 8.90871, 1.72224, 6.45874, 4.23953, 5.50821, 0.86451, 0, 0
0, 0.00000, 6.00733, 1.94574, 4.54878, 2.29163, 4.98063, 0.856215, 0, 0
0, 0.00000, 4.91581, 0.999335, 5.19693, 1.96916, 4.21599, 1.729, 0, 0
0, 0.00000, 4.38212, 1.13279, 4.58086, 1.60216, 4.07471, 1.54015, 0, 0
0, 0.00000, 5.85229, 2.82295, 5.24648, 1.42905, 6.75774, 1.59904, 0, 0
0, 0.00000, 6.98347, 0.985121, 8.58841, 2.82439, 6.18947, 3.29827, 0, 0
0, 0.00000, 7.89542, 1.24429, 7.38735, 3.60159, 5.60058, 1.98772, 0, 0
0, 0.00000, 11.1236, 2.32736, 12.3664, 4.26885, 10.0592, 4.38039, 0, 0
0, 0.00000, 12.2769, 1.39672, 15.5016, 5.0911, 10.677, 6.04937, 0, 0
0, 0.00000, 11.7361, 2.40326, 11.5319, 4.85293, 9.51264, 3.45898, 0, 0
0, 0.00000, 9.89435, 2.11418, 12.234, 3.50782, 9.84979, 4.84097, 0, 0
0, 0.00000, 8.80732, 2.31979, 9.90284, 3.03539, 8.73234, 3.62802, 0, 0
0, 0.00000, 10.0915, 3.07662, 10.0902, 3.45573, 9.76247, 3.26619, 0, 0
0, 0.00000, 11.0797, 1.04576, 10.2306, 5.55018, 6.75561, 2.57479, 0, 0
0, 0.00000, 10.9654, 1.40894, 10.3075, 5.20238, 7.35231, 2.74643, 0, 0
0, 0.00000, 8.67673, 1.56704, 8.97499, 3.64337, 7.02665, 2.86835, 0, 0
0, 0.00000, 9.26973, 1.67945, 8.54825, 4.10699, 6.80796, 2.27424, 0, 0
0, 0.00000, 8.14282, 2.11811, 7.47105, 3.18142, 6.88736, 2.07038, 0, 0
0, 0.00000, 8.75368, 2.50392, 8.16046, 3.23599, 7.82435, 2.35805, 0, 0
0, 0.00000, 7.47867, 2.91726, 6.98504, 2.23315, 7.82547, 2.14632, 0, 0
0, 0.00000, 5.22081, 1.92435, 6.34171, 1.33173, 6.29265, 2.59762, 0, 0
0, 0.00000, 5.68072, 3.09528, 4.90137, 1.18283, 6.94881, 1.46101, 0, 0
0, 0.00000, 3.43954, 0.977148, 5.16158, 0.868453, 4.39257, 2.41384, 0, 0
0, 0.00000, 2.79684, 0.805073, 4.13398, 0.71273, 3.54405, 1.91671, 0, 0
0, 0.00000, 2.69871, 0.820339, 3.76507, 0.705508, 3.33035, 1.68624, 0, 0
0, 0.00000, 2.60896, 0.624304, 3.31269, 0.86654, 2.75044, 1.35503, 0, 0
0, 0.00000, 2.6614, 0.759327, 2.43894, 0.998695, 2.34302, 0.68654, 0, 0
0, 0.00000, 2.5628, 0.69235, 2.40791, 0.975752, 2.24002, 0.700113, 0, 0
0, 0.00000, 2.59868, 0.738696, 2.46561, 0.959402, 2.34109, 0.733973, 0, 0
0, 0.00000, 2.6041, 0.653111, 2.33287, 1.0496, 2.12528, 0.616742, 0, 0
0, 0.00000, 2.6418, 0.757716, 2.36406, 1.00055, 2.29281, 0.638785, 0, 0
0, 0.00000, 2.67274, 0.809891, 2.27694, 1.00687, 2.30451, 0.56576, 0, 0
0, 0.00000, 3.3082, 0.742922, 2.6415, 1.45948, 2.35478, 0.524426, 0, 0
0, 0.00000, 3.69468, 1.55318, 3.03147, 1.11911, 3.73969, 0.761403, 0, 0
0, 0.00000, 3.10139, 0.82609, 3.67281, 1.02854, 3.21121, 1.42234, 0, 0
0, 0.00000, 4.45171, 0.899579, 5.67187, 1.58537, 4.46611, 2.3, 0, 0
0, 0.00000, 7.6997, 3.05763, 5.37172, 2.64082, 6.90118, 0.832651, 0, 0
0, 0.00000, 9.70778, 4.34255, 6.10634, 3.13401, 8.96242, 0.617068, 0, 0
0, 0.00000, 8.38905, 2.75306, 10.0185, 2.40302, 9.50266, 3.98797, 0, 0
0, 0.00000, 12.9241, 0.737395, 12.4245, 6.70002, 7.51071, 3.30495, 0, 0
0, 0.00000, 7.19957, 2.064, 5.87722, 2.838, 5.87039, 1.30738, 0, 0
0, 0.00000, 6.13928, 2.42175, 5.13106, 1.94718, 6.04788, 1.31066, 0, 0
0, 0.00000, 8.19146, 0.824214, 7.50839, 4.08949, 5.02299, 1.87186, 0, 0
0, 0.00000, 8.91431, 1.36673, 7.96368, 4.17146, 6.01166, 1.95211, 0, 0
0, 0.00000, 6.60286, 2.41363, 4.67636, 2.3979, 5.65635, 0.737567, 0, 0
0, 0.00000, 5.88457, 1.70224, 4.1221, 2.45199, 4.35638, 0.551976, 0, 0
0, 0.00000, 8.80752, 2.00484, 5.81694, 4.0966, 5.50618, 0.465219, 0, 0
0, 0.00000, 7.80476, 4.25815, 4.64068, 2.06306, 8.13025, 0.416557, 0, 0
0, 0.00000, 7.2628, 1.42814, 5.14218, 3.47226, 4.4354, 0.61722, 0, 0
0, 0.00000, 5.32073, 1.26609, 4.30276, 2.28513, 3.93045, 0.895437, 0, 0
0, 0.00000, 5.55842, 1.67582, 4.35204, 2.17718, 4.52266, 0.882559, 0, 0
0, 0.00000, 6.36333, 0.985837, 5.31134, 3.0565, 4.04544, 1.11334, 0, 0
0, 0.00000, 5.66571, 1.8841, 5.14448, 1.95072, 5.3482, 1.46617, 0, 0
0, 0.00000, 9.74912, 0.79731, 8.35745, 5.10483, 5.32528, 1.7557, 0, 0
0, 0.00000, 11.0828, 2.43797, 8.52507, 4.96841, 7.61869, 1.49516, 0, 0
0, 0.00000, 10.5694, 2.76233, 10.5946, 3.9253, 9.57449, 3.36905, 0, 0
0, 0.00000, 14.5827, 2.39539, 13.0336, 6.68417, 10.0984, 3.21401, 0, 0
0, 0.00000, 11.1065, 3.02659, 12.8617, 3.66098, 11.4286, 4.86555, 0, 0
0, 0.00000, 11.0283, 2.01744, 10.9447, 4.6927, 8.66935, 3.29053, 0, 0
0, 0.00000, 11.2057, 3.11675, 9.80891, 4.3199, 9.46916, 2.51245, 0, 0
0, 0.00000, 11.6974, 3.21496, 9.83407, 4.62529, 9.5496, 2.31098, 0, 0
0, 0.00000, 11.6788, 2.1699, 11.2987, 5.01305, 9.027, 3.27106, 0, 0
0, 0.00000, 8.7972, 2.33798, 8.39807, 3.33042, 7.73894, 2.49098, 0, 0
0, 0.00000, 11.4177, 4.22269, 8.39178, 4.03554, 10.0755, 1.50868, 0, 0
0, 0.00000, 11.253, 1.8047, 8.8642, 5.4529, 6.90467, 1.56986, 0, 0
0, 0.00000, 9.94574, 4.55358, 7.18165, 2.9457, 9.96361, 1.3522, 0, 0
0, 0.00000, 7.7729, 2.10708, 7.47384, 2.90579, 6.93218, 2.24917, 0, 0
0, 0.00000, 6.44632, 2.1066, 5.7066, 2.27218, 5.93431, 1.54916, 0, 0
0, 0.00000, 4.46271, 1.39142, 4.22361, 1.56355, 4.19437, 1.27065, 0, 0
0, 0.00000, 3.51227, 1.29084, 3.45758, 1.07061, 3.67572, 1.13315, 0, 0
0, 0.00000, 2.72006, 0.884949, 3.43059, 0.749969, 3.1916, 1.43263, 0, 0
0, 0.00000, 2.64656, 0.827042, 2.99863, 0.824055, 2.8249, 1.13043, 0, 0
0, 0.00000, 2.62504, 0.84217, 2.43339, 0.915775, 2.46561, 0.713057, 0, 0
0, 0.00000, 2.76397, 0.712592, 2.62937, 1.06856, 2.38847, 0.774277, 0, 0
0, 0.00000, 2.56184, 0.705555, 2.28611, 0.991466, 2.17654, 0.609924, 0, 0
0, 0.00000, 2.62767, 0.700868, 2.32882, 1.03586, 2.18832, 0.609793, 0, 0
0, 0.00000, 2.60548, 0.708709, 2.28817, 1.02226, 2.17548, 0.590921, 0, 0
0, 0.00000, 2.52187, 0.805327, 2.36108, 0.877546, 2.37904, 0.70225, 0, 0
0, 0.00000, 2.57444, 0.899374, 2.41118, 0.843025, 2.54173, 0.729777, 0, 0
0, 0.00000, 2.8919, 1.05287, 2.35997, 0.990715, 2.68017, 0.561108, 0, 0
0, 0.00000, 2.54438, 0.834599, 2.27012, 0.893816, 2.35615, 0.626749, 0, 0
0, 0.00000, 3.24748, 1.63563, 2.77372, 0.776735, 3.75493, 0.795127, 0, 0
0, 0.00000, 4.72177, 0.519612, 4.8138, 2.22556, 3.29013, 1.45436, 0, 0
0, 0.00000, 5.46097, 1.75076, 7.39558, 1.40639, 6.72294, 3.2531, 0, 0
0, 0.00000, 6.37475, 2.66698, 7.18173, 1.52331, 7.76721, 2.79156, 0, 0
0, 0.00000, 9.51062, 5.42275, 6.62608, 2.14625, 10.914, 1.27847, 0, 0
0, 0.00000, 7.74959, 2.54066, 8.51591, 2.37426, 8.27509, 3.1206, 0, 0
0, 0.00000, 6.91544, 1.81133, 6.82148, 2.59253, 6.19199, 2.12206, 0, 0
0, 0.00000, 6.98429, 3.01501, 6.78739, 1.83105, 7.91177, 2.25009, 0, 0
0, 0.00000, 11.8512, -0.0716597, 9.64437, 7.01114, 4.61811, 1.57666, 0, 0
0, 0.00000, 8.00052, 0.256385, 6.17193, 4.60064, 3.32652, 0.852381, 0, 0
0, 0.00000, 5.28191, 0.637232, 6.64377, 2.1877, 4.61776, 2.59417, 0, 0
0, 0.00000, 5.39096, 2.22954, 5.70203, 1.38445, 6.27796, 2.07495, 0, 0
0, 0.00000, 5.96274, 1.87861, 5.04716, 2.19818, 5.22958, 1.24608, 0, 0
0, 0.00000, 8.68997, 0.578526, 6.69435, 4.80149, 4.0381, 0.969841, 0, 0
