hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 239.842, -30.0558, 240.111, -150.082, 239.794, 89.855, 0, 0, 27.2179, 131.08, 20.346, 12.1417, 77.1124, -107.723, 53.1823, 66.1923
0, 0.00000, 239.825, -30.079, 240.033, -150.085, 239.838, 89.8637, 0, 0, 38.8179, 131.205, 26.3761, 11.9847, 67.4128, -107.649, 35.806, 55.6386
0, 0.00000, 239.907, -30.0571, 240.084, -150.061, 239.922, 89.8956, 0, 0, 28.7508, 131.31, 17.3861, 11.9393, 52.1217, -107.746, 30.2748, 53.858
0, 0.00000, 239.73, -30.1065, 240.007, -150.068, 239.907, 89.8568, 0, 0, 58.6691, 131.493, 17.8629, 11.7092, 63.9961, -107.786, 43.0547, 18.0877
0, 0.00000, 239.86, -30.0875, 240.004, -150.059, 239.983, 89.9009, 0, 0, 45.9098, 131.586, 20.2504, 11.7502, 42.3951, -107.774, 23.6646, 4.62614
0, 0.00000, 239.807, -30.0956, 240, -150.068, 239.935, 89.8798, 0, 0, 50.4269, 131.445, 21.5757, 11.7463, 53.2332, -107.608, 29.6173, 16.774
0, 0.00000, 239.854, -30.0774, 240.036, -150.069, 239.912, 89.8843, 0, 0, 39.461, 131.339, 21.5343, 11.882, 54.797, -107.646, 28.2196, 40.0475
0, 0.00000, 239.716, -30.1203, 239.964, -150.071, 239.928, 89.8596, 0, 0, 65.5572, 131.455, 21.4514, 11.7393, 59.5606, -107.581, 40.5218, 4.64336
0, 0.00000, 239.765, -30.1337, 239.889, -150.066, 240.022, 89.8932, 0, 0, 71.1996, 131.724, 26.8004, 11.6061, 37.4157, -107.766, 39.7992, -35.1281
0, 0.00000, 239.859, -30.1027, 239.955, -150.052, 240.051, 89.9164, 0, 0, 54.5366, 131.738, 21.0869, 11.684, 29.8574, -107.939, 29.8641, -33.6767
0, 0.00000, 239.93, -30.0831, 239.943, -150.097, 239.885, 89.9022, 0, 0, 35.2103, 131.614, 41.3156, 12.0089, 46.171, -108.095, 9.36108, 106.686
0, 0.00000, 239.738, -30.1294, 239.894, -150.096, 239.88, 89.8603, 0, 0, 65.3865, 131.565, 36.316, 11.8786, 59.6405, -107.868, 26.1461, 0.802819
0, 0.00000, 239.752, -30.1528, 239.79, -150.107, 239.918, 89.8764, 0, 0, 74.6393, 131.759, 48.1738, 11.7496, 46.7125, -108.055, 27.0909, -51.0704
0, 0.00000, 239.829, -30.1275, 239.82, -150.122, 239.848, 89.8794, 0, 0, 56.8912, 131.733, 54.8629, 11.8055, 51.8294, -108.051, 4.40742, -87.0329
0, 0.00000, 239.839, -30.1412, 239.748, -150.141, 239.825, 89.8817, 0, 0, 60.3344, 131.866, 67.338, 11.8697, 49.4572, -108.295, 15.555, -130.521
0, 0.00000, 239.803, -30.1548, 239.719, -150.144, 239.828, 89.8755, 0, 0, 67.9603, 131.923, 68.7115, 11.8129, 50.3769, -108.328, 17.8515, -109.668
0, 0.00000, 239.761, -30.1794, 239.636, -150.166, 239.788, 89.8632, 0, 0, 78.2543, 131.907, 80.8755, 11.8989, 53.9867, -108.346, 25.6502, -112.65
0, 0.00000, 239.821, -30.1189, 239.87, -150.107, 239.87, 89.879, 0, 0, 55.3414, 131.745, 45.4806, 11.8133, 52.5799, -108.136, 8.71998, -4.16996
0, 0.00000, 239.62, -30.1871, 239.781, -150.071, 240.05, 89.8714, 0, 0, 102.188, 131.834, 29.8906, 11.3664, 38.8284, -107.822, 67.8597, -41.6108
0, 0.00000, 239.77, -30.141, 239.852, -150.074, 240.015, 89.8951, 0, 0, 73.2489, 131.86, 32.56, 11.5174, 35.7451, -107.946, 38.9239, -44.0216
0, 0.00000, 239.846, -30.1135, 239.902, -150.077, 239.981, 89.9033, 0, 0, 56.324, 131.867, 33.4497, 11.5997, 37.3613, -108.014, 20.9977, -38.7411
0, 0.00000, 239.912, -30.086, 239.968, -150.068, 239.984, 89.9153, 0, 0, 41.7825, 131.758, 28.1974, 11.7349, 35.5725, -108.083, 11.6755, -15.3344
0, 0.00000, 239.834, -30.1087, 239.931, -150.072, 239.978, 89.8986, 0, 0, 55.3438, 131.712, 28.8991, 11.7161, 40.4284, -108.001, 22.7637, -22.5589
0, 0.00000, 239.892, -30.0863, 239.976, -150.072, 239.954, 89.9047, 0, 0, 42.0502, 131.681, 28.3813, 11.8277, 41.8976, -108.07, 13.4354, 11.194
0, 0.00000, 239.908, -30.084, 239.992, -150.053, 240.03, 89.9215, 0, 0, 43.3802, 131.742, 20.7223, 11.6996, 31.0634, -108.021, 19.5105, -21.1218
0, 0.00000, 239.9, -30.0806, 240.02, -150.041, 240.057, 89.9232, 0, 0, 43.856, 131.718, 14.2203, 11.7014, 29.7463, -108.011, 25.5325, -16.6851
0, 0.00000, 239.945, -30.0721, 240.026, -150.038, 240.075, 89.9364, 0, 0, 38.4044, 131.769, 14.7487, 11.695, 23.9019, -108.07, 20.5822, -25.6521
0, 0.00000, 239.959, -30.0649, 240.047, -150.034, 240.081, 89.9395, 0, 0, 35.0378, 131.755, 12.0753, 11.7172, 23.2752, -108.084, 19.8185, -19.0392
0, 0.00000, 240.003, -30.0465, 240.088, -150.032, 240.068, 89.945, 0, 0, 24.5804, 131.717, 10.3342, 11.7768, 24.0006, -108.089, 13.8941, 9.76825
0, 0.00000, 239.997, -30.0519, 240.067, -150.038, 240.056, 89.9425, 0, 0, 26.4605, 131.694, 14.0023, 11.7762, 24.8046, -107.987, 11.5936, 4.83066
0, 0.00000, 240.03, -30.0419, 240.093, -150.026, 240.094, 89.9556, 0, 0, 22.1759, 131.73, 9.20179, 11.7583, 18.47, -108.04, 11.5043, -4.30125
0, 0.00000, 240.055, -30.0373, 240.098, -150.022, 240.113, 89.9646, 0, 0, 19.5568, 131.772, 8.53448, 11.7529, 14.0335, -108.098, 9.51231, -18.2865
0, 0.00000, 240.075, -30.0344, 240.098, -150.021, 240.127, 89.9717, 0, 0, 17.6527, 131.808, 8.78555, 11.7473, 10.4659, -108.145, 8.14268, -37.8939
0, 0.00000, 240.09, -30.0295, 240.107, -150.02, 240.128, 89.9748, 0, 0, 14.817, 131.793, 8.39241, 11.7653, 9.65577, -108.128, 5.87979, -37.5276
0, 0.00000, 240.089, -30.0275, 240.118, -150.016, 240.135, 89.9752, 0, 0, 14.4391, 131.784, 6.14166, 11.7511, 9.5256, -108.102, 7.20546, -24.2845
0, 0.00000, 240.098, -30.0257, 240.12, -150.016, 240.136, 89.9774, 0, 0, 13.2835, 131.802, 6.29924, 11.7599, 8.6699, -108.137, 6.13965, -28.6843
0, 0.00000, 240.098, -30.0272, 240.109, -150.021, 240.122, 89.9755, 0, 0, 13.1647, 131.816, 9.05489, 11.773, 9.88924, -108.174, 3.75592, -37.0535
0, 0.00000, 240.103, -30.0255, 240.113, -150.02, 240.123, 89.9763, 0, 0, 12.2435, 131.797, 8.68784, 11.7846, 9.7625, -108.156, 3.14949, -31.0753
0, 0.00000, 239.992, -30.063, 240.047, -150.019, 240.157, 89.9613, 0, 0, 35.2698, 131.821, 7.99637, 11.6395, 9.91113, -108.067, 26.3298, -44.5613
0, 0.00000, 240.054, -30.043, 240.081, -150.019, 240.141, 89.9705, 0, 0, 22.8985, 131.881, 8.46285, 11.6392, 9.15645, -108.063, 14.0636, -45.617
0, 0.00000, 240.086, -30.027, 240.116, -150.022, 240.108, 89.9697, 0, 0, 13.3508, 131.777, 8.41745, 11.7789, 13.3654, -108.138, 4.92349, 12.037
0, 0.00000, 240.043, -30.0337, 240.113, -150.029, 240.069, 89.9527, 0, 0, 17.1222, 131.704, 9.48089, 11.8014, 22.1772, -108.074, 11.0133, 35.2769
0, 0.00000, 240.05, -30.0311, 240.113, -150.034, 240.051, 89.951, 0, 0, 14.9103, 131.711, 11.2584, 11.83, 24.0798, -108.131, 11.4068, 55.9002
0, 0.00000, 240.019, -30.0391, 240.106, -150.031, 240.06, 89.946, 0, 0, 20.4256, 131.677, 9.5535, 11.7897, 24.9377, -108.034, 13.6055, 28.561
0, 0.00000, 240.065, -30.0404, 240.065, -150.039, 240.07, 89.9609, 0, 0, 18.0815, 131.819, 17.3636, 11.7929, 17.0265, -108.169, 0.923122, -66.4799
0, 0.00000, 239.984, -30.0508, 240.061, -150.057, 239.973, 89.9242, 0, 0, 23.4238, 131.642, 20.7715, 11.8538, 37.13, -108.073, 15.1192, 63.4629
0, 0.00000, 239.996, -30.074, 239.962, -150.066, 240.02, 89.9417, 0, 0, 33.0409, 131.879, 31.4153, 11.7702, 23.1282, -108.209, 9.15817, -99.2428
0, 0.00000, 239.839, -30.1014, 239.945, -150.082, 239.922, 89.8882, 0, 0, 49.8531, 131.59, 32.0709, 11.8075, 48.7715, -107.882, 16.8722, 8.7505
0, 0.00000, 239.893, -30.0951, 239.942, -150.073, 239.977, 89.9111, 0, 0, 46.1385, 131.72, 31.1983, 11.7749, 36.4808, -108.036, 12.9885, -28.0934
0, 0.00000, 239.819, -30.1164, 239.92, -150.064, 240.018, 89.9029, 0, 0, 60.9545, 131.734, 26.1676, 11.6618, 35.603, -107.899, 30.9165, -33.1291
0, 0.00000, 239.793, -30.1414, 239.81, -150.104, 239.927, 89.8864, 0, 0, 68.0508, 131.823, 47.2726, 11.8055, 43.2883, -108.178, 23.0175, -56.778
0, 0.00000, 239.953, -30.0768, 239.971, -150.074, 239.964, 89.9208, 0, 0, 34.7753, 131.722, 32.0533, 11.9182, 35.0311, -108.144, 2.78342, 14.8613
0, 0.00000, 239.806, -30.114, 239.923, -150.078, 239.949, 89.8872, 0, 0, 57.988, 131.721, 30.6398, 11.7264, 46.3224, -108.025, 23.5662, -13.3963
0, 0.00000, 239.94, -30.0725, 239.978, -150.092, 239.876, 89.901, 0, 0, 30.2938, 131.66, 37.5827, 12.0047, 48.8145, -108.212, 15.9786, 94.9123
0, 0.00000, 239.926, -30.0909, 239.921, -150.091, 239.924, 89.9101, 0, 0, 40.0862, 131.756, 40.6389, 11.9313, 39.589, -108.212, 0.98392, -134.685
0, 0.00000, 239.799, -30.1296, 239.883, -150.066, 240.035, 89.9038, 0, 0, 67.9155, 131.801, 28.5415, 11.6121, 32.4611, -107.945, 37.3604, -43.0253
0, 0.00000, 239.834, -30.1402, 239.792, -150.1, 239.97, 89.9047, 0, 0, 66.5281, 131.915, 48.7072, 11.7021, 32.8884, -108.159, 28.9918, -76.0335
0, 0.00000, 239.923, -30.0806, 239.967, -150.084, 239.919, 89.9057, 0, 0, 36.2647, 131.642, 34.5338, 11.9275, 43.5419, -108.066, 8.10857, 61.962
0, 0.00000, 239.946, -30.0951, 239.9, -150.084, 239.977, 89.9256, 0, 0, 42.4631, 131.863, 40.4127, 11.7625, 29.3576, -108.154, 12.1457, -99.8589
0, 0.00000, 239.948, -30.0877, 239.911, -150.1, 239.9, 89.9111, 0, 0, 36.3069, 131.718, 45.4418, 11.9032, 40.4992, -108.145, 7.9503, 165.342
0, 0.00000, 239.914, -30.0846, 239.942, -150.102, 239.86, 89.894, 0, 0, 35.7535, 131.571, 42.4978, 11.9415, 50.9385, -108.046, 13.0567, 99.1397
0, 0.00000, 239.732, -30.1499, 239.825, -150.094, 239.941, 89.8741, 0, 0, 75.9594, 131.716, 40.2412, 11.6896, 47.4287, -107.91, 32.4157, -37.4757
0, 0.00000, 239.745, -30.1359, 239.859, -150.104, 239.875, 89.8623, 0, 0, 66.9224, 131.626, 42.062, 11.6974, 57.8763, -107.734, 21.1739, -9.3121
0, 0.00000, 239.8, -30.1185, 239.878, -150.115, 239.826, 89.8651, 0, 0, 54.6518, 131.615, 46.9128, 11.8267, 61.101, -107.947, 11.9726, 39.7411
0, 0.00000, 239.796, -30.1486, 239.713, -150.181, 239.669, 89.8447, 0, 0, 59.3386, 131.779, 82.6037, 11.989, 72.4057, -108.282, 19.9544, 158.411
0, 0.00000, 239.816, -30.1244, 239.826, -150.138, 239.769, 89.8614, 0, 0, 53.3272, 131.693, 59.849, 11.9201, 64.1863, -108.148, 9.33941, 109.365
0, 0.00000, 239.883, -30.1298, 239.768, -150.135, 239.848, 89.8946, 0, 0, 53.9873, 131.881, 65.4717, 11.8519, 44.0647, -108.23, 18.4943, -140.399
0, 0.00000, 239.891, -30.1025, 239.905, -150.087, 239.947, 89.9071, 0, 0, 47.6966, 131.788, 38.7912, 11.7551, 38.4566, -108.082, 8.98383, -50.2683
0, 0.00000, 239.821, -30.1332, 239.824, -150.101, 239.933, 89.8932, 0, 0, 63.3146, 131.817, 46.5411, 11.7322, 40.9669, -108.109, 20.0432, -62.095
0, 0.00000, 239.772, -30.159, 239.757, -150.106, 239.956, 89.8902, 0, 0, 77.1426, 131.865, 50.8229, 11.6887, 37.5599, -108.121, 34.7364, -67.3156
0, 0.00000, 239.971, -30.1041, 239.81, -150.131, 239.854, 89.9137, 0, 0, 38.7429, 131.912, 64.7352, 11.9921, 38.409, -108.457, 25.9501, -166.974
0, 0.00000, 239.935, -30.0879, 239.94, -150.076, 239.977, 89.9208, 0, 0, 40.6176, 131.784, 34.1385, 11.7902, 32.8027, -108.122, 7.20209, -57.6924
0, 0.00000, 239.806, -30.1165, 239.929, -150.062, 240.015, 89.899, 0, 0, 61.8076, 131.726, 24.2624, 11.695, 37.6205, -108.01, 32.7833, -27.7609
0, 0.00000, 239.941, -30.0679, 240.032, -150.05, 240.016, 89.9242, 0, 0, 34.577, 131.695, 18.4515, 11.7837, 32.7901, -108.057, 15.1837, 6.00416
0, 0.00000, 239.982, -30.0566, 240.062, -150.035, 240.069, 89.9418, 0, 0, 29.8696, 131.743, 12.493, 11.7298, 23.9157, -108.063, 15.2143, -7.89475
0, 0.00000, 239.97, -30.0628, 240.051, -150.03, 240.098, 89.9451, 0, 0, 34.1946, 131.78, 10.9266, 11.6679, 20.2083, -108.038, 20.2112, -24.8506
0, 0.00000, 240.016, -30.052, 240.059, -150.033, 240.088, 89.9532, 0, 0, 26.5875, 131.785, 13.5694, 11.7444, 18.2748, -108.117, 11.3803, -27.2922
0, 0.00000, 240.041, -30.0459, 240.071, -150.027, 240.111, 89.9624, 0, 0, 23.5804, 131.793, 11.5035, 11.7409, 13.8264, -108.106, 11.0683, -37.7729
0, 0.00000, 240.028, -30.039, 240.102, -150.03, 240.071, 89.9503, 0, 0, 20.2581, 131.667, 9.72555, 11.812, 22.4173, -108.011, 11.66, 21.0849
0, 0.00000, 240.032, -30.047, 240.077, -150.022, 240.127, 89.9632, 0, 0, 25.3282, 131.797, 8.78421, 11.6928, 12.6648, -108.025, 14.9361, -35.2462
0, 0.00000, 240.044, -30.0428, 240.086, -150.022, 240.125, 89.9649, 0, 0, 22.7964, 131.785, 8.61611, 11.7211, 12.5566, -108.047, 12.6356, -32.6098
0, 0.00000, 240.075, -30.0364, 240.092, -150.019, 240.14, 89.9745, 0, 0, 18.8957, 131.825, 8.52558, 11.7205, 8.25971, -108.1, 10.4826, -49.4205
0, 0.00000, 240.077, -30.0351, 240.095, -150.02, 240.133, 89.9736, 0, 0, 18.0298, 131.818, 8.79776, 11.7349, 9.19855, -108.126, 9.01959, -45.9646
0, 0.00000, 240.083, -30.0329, 240.101, -150.017, 240.14, 89.976, 0, 0, 17.0943, 131.821, 7.69886, 11.7268, 8.09305, -108.109, 9.18515, -46.0406
0, 0.00000, 240.089, -30.0296, 240.107, -150.02, 240.127, 89.9744, 0, 0, 14.8465, 131.793, 8.40902, 11.7624, 9.88561, -108.133, 5.82547, -35.5682
0, 0.00000, 240.075, -30.0324, 240.103, -150.022, 240.114, 89.9691, 0, 0, 16.3673, 131.786, 9.01697, 11.7624, 12.5615, -108.134, 6.34761, -19.3637
0, 0.00000, 240.085, -30.0318, 240.1, -150.022, 240.122, 89.9728, 0, 0, 15.7702, 131.815, 9.47702, 11.7551, 10.5345, -108.156, 5.82401, -39.1153
0, 0.00000, 240.06, -30.041, 240.082, -150.021, 240.132, 89.9702, 0, 0, 21.3631, 131.87, 9.45348, 11.6672, 9.98444, -108.095, 11.6196, -45.7933
0, 0.00000, 240.056, -30.0523, 240.026, -150.041, 240.09, 89.9646, 0, 0, 23.9089, 131.938, 20.5084, 11.712, 12.5814, -108.17, 9.99564, -91.0255
0, 0.00000, 240.09, -30.0331, 240.081, -150.034, 240.087, 89.9685, 0, 0, 14.4038, 131.805, 15.3187, 11.8196, 13.7696, -108.199, 1.34974, -143.982
0, 0.00000, 240.074, -30.0385, 240.059, -150.048, 240.04, 89.9576, 0, 0, 15.4457, 131.796, 21.3379, 11.8613, 20.0572, -108.222, 5.34372, 143.876
0, 0.00000, 240.064, -30.0382, 240.065, -150.049, 240.027, 89.9524, 0, 0, 15.4974, 131.719, 20.8309, 11.8974, 23.2118, -108.176, 6.80749, 114.559
0, 0.00000, 240.057, -30.036, 240.083, -150.043, 240.035, 89.9513, 0, 0, 15.5217, 131.697, 17.3363, 11.8786, 23.7979, -108.139, 7.49653, 84.115
0, 0.00000, 240.005, -30.0435, 240.086, -150.045, 240.01, 89.9347, 0, 0, 20.8749, 131.635, 15.6432, 11.8652, 31.7095, -108.062, 14.0982, 53.4714
0, 0.00000, 240.001, -30.0504, 240.062, -150.047, 240.023, 89.9377, 0, 0, 24.1937, 131.71, 17.6888, 11.8137, 28.6327, -108.09, 9.46181, 35.8002
0, 0.00000, 239.882, -30.0841, 239.993, -150.07, 239.95, 89.9005, 0, 0, 41.7222, 131.61, 25.7912, 11.8258, 44.401, -107.938, 17.1351, 19.6504
0, 0.00000, 239.96, -30.0585, 240.04, -150.066, 239.946, 89.9151, 0, 0, 26.6753, 131.533, 24.5965, 11.9324, 41.3785, -107.967, 15.6672, 65.9444
0, 0.00000, 239.909, -30.0745, 240.012, -150.068, 239.947, 89.905, 0, 0, 36.148, 131.578, 25.1804, 11.8475, 43.8309, -107.905, 15.9557, 36.5311
0, 0.00000, 239.879, -30.0919, 239.951, -150.086, 239.911, 89.8949, 0, 0, 42.9942, 131.649, 34.7451, 11.7604, 47.4248, -107.893, 10.8805, 32.9788
0, 0.00000, 239.967, -30.0642, 239.99, -150.094, 239.865, 89.9045, 0, 0, 24.8513, 131.563, 38.7199, 12.13, 48.7579, -108.178, 20.5383, 107.444
0, 0.00000, 239.895, -30.0811, 239.982, -150.085, 239.896, 89.8942, 0, 0, 37.3593, 131.575, 32.7198, 11.9195, 50.0123, -108.02, 15.2726, 57.3088
0, 0.00000, 239.881, -30.0692, 240.043, -150.076, 239.884, 89.8849, 0, 0, 33.4794, 131.418, 24.4495, 11.9832, 56.8961, -107.902, 28.6561, 56.7289
0, 0.00000, 239.909, -30.0683, 240.036, -150.067, 239.935, 89.9014, 0, 0, 33.3873, 131.519, 22.7842, 11.9348, 47.0106, -107.937, 20.7478, 46.363
0, 0.00000, 239.978, -30.0952, 239.859, -150.107, 239.92, 89.9248, 0, 0, 37.7446, 131.903, 52.8584, 11.8974, 31.8722, -108.263, 18.6871, -152.174
0, 0.00000, 239.998, -30.0738, 239.933, -150.098, 239.904, 89.922, 0, 0, 27.901, 131.722, 45.3781, 12.0293, 37.1967, -108.271, 15.0216, 160.399
0, 0.00000, 239.88, -30.1017, 239.927, -150.073, 239.989, 89.9112, 0, 0, 50.0254, 131.76, 31.4283, 11.7102, 34.9293, -107.965, 16.9389, -38.1709
0, 0.00000, 239.899, -30.0984, 239.916, -150.086, 239.947, 89.9083, 0, 0, 45.6265, 131.754, 37.7944, 11.7667, 38.5022, -108.052, 7.39269, -44.0281
0, 0.00000, 239.885, -30.1003, 239.92, -150.083, 239.95, 89.9055, 0, 0, 47.4979, 131.707, 36.0622, 11.7995, 39.3951, -108.016, 10.0421, -32.3312
0, 0.00000, 239.782, -30.1023, 239.933, -150.133, 239.698, 89.8337, 0, 0, 44.4773, 131.305, 49.1581, 12.1575, 83.8005, -107.912, 36.6637, 78.8718
0, 0.00000, 239.791, -30.1216, 239.882, -150.104, 239.868, 89.8708, 0, 0, 58.2899, 131.636, 42.1172, 11.7568, 56.2567, -107.957, 14.9011, 5.27434
0, 0.00000, 239.783, -30.1364, 239.824, -150.113, 239.87, 89.8727, 0, 0, 64.3755, 131.748, 49.4069, 11.7087, 52.9847, -108.094, 13.3747, -35.1029
0, 0.00000, 239.737, -30.1558, 239.766, -150.132, 239.824, 89.8566, 0, 0, 72.6517, 131.811, 58.3334, 11.6344, 59.6509, -107.985, 13.3676, -43.3616
0, 0.00000, 239.744, -30.1305, 239.874, -150.109, 239.84, 89.8554, 0, 0, 63.7067, 131.607, 42.5418, 11.8249, 63.4659, -108.02, 20.6872, 11.1499
0, 0.00000, 239.869, -30.1036, 239.901, -150.102, 239.879, 89.8898, 0, 0, 46.7487, 131.715, 43.547, 11.8363, 49.3615, -108.132, 4.93045, 38.6922
0, 0.00000, 239.833, -30.1314, 239.825, -150.099, 239.947, 89.8984, 0, 0, 62.2954, 131.851, 46.0594, 11.6492, 38.2033, -108.059, 21.0823, -66.8279
0, 0.00000, 239.882, -30.1057, 239.896, -150.089, 239.942, 89.9046, 0, 0, 49.2619, 131.759, 39.7532, 11.7201, 39.3145, -108.013, 9.57944, -50.9019
0, 0.00000, 239.777, -30.1423, 239.83, -150.088, 239.974, 89.8906, 0, 0, 71.4361, 131.815, 39.5473, 11.6225, 39.3074, -108.022, 31.798, -48.5395
0, 0.00000, 239.896, -30.0933, 239.934, -150.087, 239.925, 89.9026, 0, 0, 43.0309, 131.738, 36.8365, 11.8012, 42.9311, -108.121, 6.0535, 11.0369
0, 0.00000, 239.912, -30.0938, 239.925, -150.084, 239.947, 89.911, 0, 0, 43.0879, 131.753, 37.2378, 11.7688, 37.8404, -108.117, 5.50361, -43.3124
0, 0.00000, 239.912, -30.0908, 239.933, -150.088, 239.927, 89.9067, 0, 0, 41.103, 131.753, 37.8871, 11.8379, 41.221, -108.16, 3.22149, 13.1273
0, 0.00000, 239.906, -30.0786, 239.995, -150.072, 239.943, 89.9049, 0, 0, 37.7223, 131.68, 27.4881, 11.8145, 43.4378, -108.077, 13.8564, 32.7301
0, 0.00000, 239.915, -30.0758, 240.026, -150.044, 240.044, 89.9238, 0, 0, 40.4251, 131.755, 15.4314, 11.6391, 30.7401, -107.928, 21.6464, -10.7108
0, 0.00000, 239.99, -30.0533, 240.068, -150.036, 240.063, 89.942, 0, 0, 27.8072, 131.728, 12.6836, 11.7465, 24.5988, -108.051, 13.7127, 0.221562
0, 0.00000, 240.032, -30.0458, 240.074, -150.031, 240.092, 89.9569, 0, 0, 23.3273, 131.796, 12.2201, 11.7302, 17.3024, -108.105, 9.5931, -20.9484
0, 0.00000, 240.046, -30.0418, 240.082, -150.028, 240.101, 89.9613, 0, 0, 21.3046, 131.798, 11.137, 11.7377, 15.3926, -108.118, 8.81487, -23.5271
0, 0.00000, 240.078, -30.0324, 240.102, -150.022, 240.119, 89.9707, 0, 0, 16.3414, 131.789, 9.11291, 11.7602, 11.5698, -108.12, 6.34511, -28.6839
0, 0.00000, 240.083, -30.0305, 240.106, -150.022, 240.115, 89.9707, 0, 0, 15.1576, 131.785, 9.13831, 11.7682, 12.0349, -108.13, 5.19488, -19.4359
0, 0.00000, 240.084, -30.0312, 240.102, -150.023, 240.117, 89.9715, 0, 0, 15.4194, 131.79, 9.49997, 11.767, 11.4475, -108.128, 5.20679, -29.3831
0, 0.00000, 240.087, -30.028, 240.112, -150.022, 240.11, 89.9703, 0, 0, 13.7186, 131.774, 8.90991, 11.7813, 12.8302, -108.131, 4.41192, 1.85643
0, 0.00000, 240.091, -30.0283, 240.109, -150.021, 240.121, 89.9738, 0, 0, 14.0188, 131.784, 8.6457, 11.767, 10.6155, -108.11, 4.68704, -26.9862
0, 0.00000, 240.097, -30.029, 240.102, -150.022, 240.122, 89.9755, 0, 0, 13.9487, 131.799, 9.88776, 11.778, 9.60942, -108.146, 4.19612, -51.5328
