hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.47, -30.0125, 2510.66, -150.011, 2510.54, 89.984, 62.0457, -48.2095, 42.1342, -168.205, 74.9093, 71.7962
0, 0.00000, 2510.47, -30.0102, 2510.77, -150.009, 2510.55, 89.9835, 53.6262, -48.2115, 26.6453, -168.202, 80.8818, 71.7976
0, 0.00000, 2510.55, -30.0091, 2510.77, -150.009, 2510.59, 89.9859, 46.2941, -48.2089, 28.3656, -168.201, 68.9333, 71.7975
0, 0.00000, 2510.51, -30.0115, 2510.71, -150.008, 2510.67, 89.9868, 61.4134, -48.2085, 26.9153, -168.205, 57.7099, 71.8001
0, 0.00000, 2510.53, -30.0101, 2510.74, -150.008, 2510.63, 89.9864, 52.4506, -48.2087, 28.003, -168.203, 63.8653, 71.7986
0, 0.00000, 2510.56, -30.0094, 2510.76, -150.007, 2510.67, 89.9877, 49.2817, -48.2076, 24.1974, -168.202, 57.0745, 71.7997
0, 0.00000, 2510.59, -30.0108, 2510.69, -150.007, 2510.75, 89.9901, 55.8923, -48.2051, 28.6351, -168.205, 39.7774, 71.8015
0, 0.00000, 2510.65, -30.0089, 2510.73, -150.008, 2510.71, 89.9904, 43.3966, -48.2038, 30.5377, -168.202, 42.855, 71.7995
0, 0.00000, 2510.64, -30.011, 2510.64, -150.009, 2510.72, 89.9908, 52.5443, -48.2034, 39.5957, -168.205, 36.8788, 71.7991
0, 0.00000, 2510.66, -30.0096, 2510.69, -150.008, 2510.74, 89.9913, 46.3861, -48.2028, 34.2504, -168.203, 35.7004, 71.7989
0, 0.00000, 2510.61, -30.0101, 2510.7, -150.008, 2510.72, 89.9899, 50.4595, -48.2046, 31.3524, -168.203, 42.9467, 71.7996
0, 0.00000, 2510.46, -30.016, 2510.58, -150.007, 2510.79, 89.9885, 86.3893, -48.2056, 32.0754, -168.209, 37.5167, 71.8015
0, 0.00000, 2510.57, -30.0162, 2510.45, -150.012, 2510.69, 89.9899, 74.9972, -48.2019, 65.0248, -168.21, 33.8014, 71.7958
0, 0.00000, 2510.35, -30.0185, 2510.44, -150.019, 2510.34, 89.979, 84.2287, -48.2146, 80.521, -168.209, 97.6162, 71.7889
0, 0.00000, 2510.44, -30.0231, 2510.21, -150.019, 2510.56, 89.9859, 104.414, -48.2044, 98.3999, -168.216, 47.8436, 71.788
0, 0.00000, 2509.93, -30.0394, 2509.92, -150.017, 2510.74, 89.9796, 206.927, -48.2049, 91.9775, -168.243, 45.8702, 71.8017
0, 0.00000, 2509.7, -30.0353, 2509.99, -150.042, 2509.51, 89.9527, 155.318, -48.2525, 168.003, -168.218, 233.328, 71.788
0, 0.00000, 2510.1, -30.0227, 2510.32, -150.031, 2509.82, 89.965, 94.7371, -48.234, 123.434, -168.205, 180.467, 71.7817
0, 0.00000, 2510.38, -30.0227, 2510.24, -150.021, 2510.44, 89.9824, 101.338, -48.2095, 101.592, -168.216, 70.1071, 71.7883
0, 0.00000, 2510.1, -30.0177, 2510.57, -150.024, 2509.95, 89.966, 81.6048, -48.2367, 78.281, -168.194, 178.699, 71.791
0, 0.00000, 2510.39, -30.0244, 2509.98, -150.041, 2509.74, 89.9717, 77.0104, -48.2153, 193.518, -168.213, 147.295, 71.7735
0, 0.00000, 2510.41, -30.0215, 2510.29, -150.019, 2510.49, 89.9835, 97.2619, -48.209, 92.0987, -168.215, 64.9419, 71.7927
0, 0.00000, 2510.07, -30.0301, 2510.2, -150.016, 2510.62, 89.979, 157.962, -48.2033, 72.4619, -168.225, 68.3906, 71.7984
0, 0.00000, 2510.09, -30.0301, 2510.21, -150.013, 2510.73, 89.9814, 161.329, -48.2118, 64.0401, -168.226, 52.1942, 71.8019
0, 0.00000, 2509.94, -30.0314, 2510.26, -150.012, 2510.69, 89.9771, 174.586, -48.2174, 50.4623, -168.225, 73.2901, 71.8041
0, 0.00000, 2510.02, -30.0283, 2510.35, -150.011, 2510.71, 89.9786, 159.024, -48.2138, 41.7708, -168.224, 69.8532, 71.8052
0, 0.00000, 2510.04, -30.0275, 2510.35, -150.012, 2510.66, 89.9782, 152.466, -48.2189, 46.7539, -168.222, 75.094, 71.8075
0, 0.00000, 2510.33, -30.0192, 2510.5, -150.011, 2510.65, 89.9836, 101.226, -48.2116, 45.8464, -168.212, 62.0548, 71.8004
0, 0.00000, 2510.33, -30.021, 2510.41, -150.013, 2510.64, 89.9839, 107.369, -48.2077, 58.4295, -168.216, 58.3441, 71.7981
0, 0.00000, 2510.43, -30.0168, 2510.53, -150.011, 2510.67, 89.9859, 86.2993, -48.2075, 45.8449, -168.21, 53.9968, 71.7985
0, 0.00000, 2510.2, -30.0206, 2510.44, -150.02, 2510.27, 89.9744, 99.0599, -48.2195, 76.7342, -168.211, 120.101, 71.7925
0, 0.00000, 2510.19, -30.0237, 2510.36, -150.016, 2510.5, 89.9788, 121.116, -48.2169, 67.4894, -168.216, 84.3134, 71.7998
0, 0.00000, 2510.38, -30.0349, 2509.59, -150.041, 2510.02, 89.9784, 129.405, -48.2052, 221.98, -168.229, 85.8667, 71.7695
0, 0.00000, 2510.03, -30.0293, 2510.09, -150.033, 2509.91, 89.9663, 127.565, -48.2274, 141.681, -168.218, 159.902, 71.7803
0, 0.00000, 2509.09, -30.0511, 2509.7, -150.049, 2509.27, 89.9364, 246.211, -48.2631, 188.464, -168.235, 298.437, 71.7793
0, 0.00000, 2509.41, -30.058, 2509.31, -150.041, 2510.04, 89.9591, 282.097, -48.2288, 198.017, -168.254, 144.779, 71.7973
0, 0.00000, 2509.29, -30.0594, 2509.35, -150.039, 2510.05, 89.9565, 296.031, -48.2357, 184.268, -168.251, 155.096, 71.7831
0, 0.00000, 2509.18, -30.0416, 2509.99, -150.05, 2509.01, 89.9323, 193.867, -48.2493, 174.786, -168.224, 343.797, 71.7636
0, 0.00000, 2509.57, -30.0447, 2509.78, -150.034, 2509.99, 89.9594, 219.608, -48.228, 149.178, -168.24, 166.734, 71.7857
0, 0.00000, 2510.04, -30.038, 2509.64, -150.045, 2509.71, 89.9653, 150.997, -48.2228, 218.954, -168.228, 158.29, 71.7701
0, 0.00000, 2509.82, -30.0367, 2510.01, -150.026, 2510.26, 89.9682, 184.272, -48.2247, 111.658, -168.231, 125.511, 71.7911
0, 0.00000, 2509.93, -30.046, 2509.41, -150.045, 2509.88, 89.967, 195.472, -48.2196, 229.514, -168.239, 130.302, 71.7676
0, 0.00000, 2509.67, -30.0466, 2509.67, -150.031, 2510.23, 89.9662, 230.435, -48.2243, 149.875, -168.242, 120.193, 71.7853
0, 0.00000, 2509.96, -30.0323, 2510.12, -150.023, 2510.33, 89.9719, 161.249, -48.221, 100.612, -168.227, 111.761, 71.7914
0, 0.00000, 2509.94, -30.0325, 2510.16, -150.019, 2510.48, 89.9738, 170.016, -48.2212, 80.3409, -168.227, 96.2891, 71.7965
0, 0.00000, 2509.9, -30.0331, 2510.18, -150.017, 2510.53, 89.974, 177.099, -48.2187, 72.1028, -168.23, 91.9528, 71.8005
