hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2509.69, -30.0709, 2508.39, -150.068, 2509.6, 89.9624, 292.236, -48.1907, 372.905, -168.295, 123.748, 71.7664
0, 0.00000, 2509.79, -30.0604, 2508.85, -150.055, 2509.82, 89.9659, 255.386, -48.1971, 301.055, -168.28, 115.052, 71.7845
0, 0.00000, 2510.06, -30.0485, 2509.19, -150.049, 2509.9, 89.9714, 196.235, -48.1999, 265.028, -168.261, 104, 71.7767
0, 0.00000, 2510.13, -30.0476, 2509.16, -150.052, 2509.82, 89.9718, 185.027, -48.202, 280.661, -168.258, 106.059, 71.7722
0, 0.00000, 2510.15, -30.0457, 2509.26, -150.047, 2509.96, 89.9742, 181.86, -48.1901, 257.105, -168.259, 92.4291, 71.7727
0, 0.00000, 2510.33, -30.0419, 2509.28, -150.049, 2509.9, 89.977, 153.098, -48.1977, 270.712, -168.251, 86.0973, 71.768
0, 0.00000, 2510.23, -30.0387, 2509.5, -150.045, 2509.87, 89.9731, 147.101, -48.2093, 237.253, -168.244, 112.257, 71.7793
0, 0.00000, 2510.2, -30.036, 2509.58, -150.049, 2509.62, 89.9676, 128.889, -48.2235, 244.018, -168.234, 153.377, 71.7855
0, 0.00000, 2510.39, -30.0365, 2509.48, -150.046, 2509.89, 89.9769, 128.803, -48.2017, 248.498, -168.242, 95.9943, 71.7699
0, 0.00000, 2510.41, -30.0369, 2509.45, -150.045, 2509.95, 89.9785, 131.228, -48.1955, 247.892, -168.245, 85.1712, 71.7705
0, 0.00000, 2509.78, -30.055, 2509.14, -150.046, 2510.02, 89.9677, 244.481, -48.1986, 244.885, -168.273, 107.368, 71.8207
0, 0.00000, 2509.97, -30.0489, 2509.21, -150.052, 2509.74, 89.9666, 197.542, -48.2176, 269.861, -168.26, 132.823, 71.7998
0, 0.00000, 2509.48, -30.0497, 2509.23, -150.079, 2508.36, 89.9314, 175.217, -48.3057, 348.937, -168.235, 359.354, 71.8076
0, 0.00000, 2509.38, -30.0588, 2508.93, -150.08, 2508.52, 89.9337, 222.734, -48.308, 369.886, -168.247, 326.812, 71.7968
0, 0.00000, 2508.11, -30.1006, 2507.67, -150.129, 2507.02, 89.8863, 401.08, -48.3763, 581.766, -168.27, 552.212, 71.7979
0, 0.00000, 2508.42, -30.1252, 2506.47, -150.135, 2507.75, 89.9124, 501.088, -48.2566, 701.952, -168.354, 355.338, 71.7911
0, 0.00000, 2508.9, -30.1247, 2505.95, -150.161, 2507.11, 89.9145, 439.248, -48.2602, 853.576, -168.351, 369.361, 71.7056
0, 0.00000, 2508.62, -30.0936, 2507.8, -150.109, 2507.92, 89.9127, 377.936, -48.2928, 523.508, -168.29, 398.095, 71.7566
0, 0.00000, 2508.64, -30.1077, 2507.17, -150.118, 2508.05, 89.9187, 434.64, -48.2406, 597.307, -168.322, 340.889, 71.768
0, 0.00000, 2509.23, -30.0679, 2508.55, -150.093, 2508.2, 89.9268, 252.836, -48.2851, 437.058, -168.253, 359.275, 71.7497
0, 0.00000, 2509.21, -30.0887, 2507.59, -150.113, 2508.07, 89.9294, 325.763, -48.2582, 575.041, -168.299, 316.855, 71.7572
0, 0.00000, 2509.63, -30.075, 2508.13, -150.082, 2509.12, 89.9542, 290.613, -48.2112, 443.394, -168.297, 176.163, 71.7662
0, 0.00000, 2509.77, -30.0682, 2508.23, -150.091, 2508.69, 89.9491, 237.193, -48.2275, 475.281, -168.275, 228.874, 71.742
0, 0.00000, 2508.82, -30.085, 2508.1, -150.098, 2508.22, 89.9208, 345.375, -48.2901, 470.197, -168.281, 360.107, 71.7837
0, 0.00000, 2508.05, -30.1073, 2507.71, -150.101, 2508.24, 89.9061, 481.343, -48.294, 472.975, -168.318, 397.073, 71.8387
0, 0.00000, 2508.69, -30.0939, 2507.87, -150.096, 2508.5, 89.9239, 398.694, -48.2635, 471.376, -168.31, 320.033, 71.8158
0, 0.00000, 2509.35, -30.0847, 2507.66, -150.112, 2508.07, 89.932, 301.309, -48.267, 575.197, -168.295, 310.397, 71.7678
0, 0.00000, 2508.73, -30.096, 2507.73, -150.1, 2508.42, 89.9242, 400.635, -48.2714, 498.778, -168.31, 317.861, 71.8167
0, 0.00000, 2509.97, -30.0711, 2507.92, -150.099, 2508.63, 89.954, 232.454, -48.1999, 533.206, -168.27, 201.334, 71.6886
0, 0.00000, 2509.41, -30.0898, 2507.59, -150.095, 2508.93, 89.9489, 352.807, -48.1845, 517.388, -168.319, 185.781, 71.7502
0, 0.00000, 2510.19, -30.1074, 2505.88, -150.154, 2507.79, 89.9552, 315.683, -48.1036, 888.583, -168.3, 168.206, 71.5477
0, 0.00000, 2509.29, -30.1051, 2506.89, -150.115, 2508.55, 89.9434, 401.359, -48.1625, 634.462, -168.339, 202.982, 71.7059
