hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.4, -30.0159, 2510.67, -150.001, 2510.98, 89.9899, 98.2485, -48.2124, 6.35163E-007, 69.3063, 23.5644, 71.8092
0, 0.00000, 2510.49, -30.0124, 2510.74, -150.001, 2510.94, 89.991, 77.0808, -48.2102, 6.38896E-007, 68.8965, 25.3746, 71.8075
0, 0.00000, 2510.57, -30.0098, 2510.8, -150.001, 2510.91, 89.992, 60.6041, -48.2078, 6.45603E-007, 68.5056, 25.8264, 71.8066
0, 0.00000, 2510.56, -30.0098, 2510.8, -150.002, 2510.9, 89.9914, 61.051, -48.2081, 6.4291E-007, 69.1234, 28.9969, 71.8067
0, 0.00000, 2510.59, -30.0093, 2510.8, -150.001, 2510.92, 89.9925, 57.6136, -48.207, 6.38561E-007, 68.9745, 23.8333, 71.8067
0, 0.00000, 2510.62, -30.0081, 2510.83, -150.001, 2510.9, 89.9927, 50.5507, -48.2062, 6.41378E-007, 69.2492, 25.1011, 71.8062
0, 0.00000, 2510.67, -30.0063, 2510.87, -150.002, 2510.87, 89.993, 39.2255, -48.2047, 6.42373E-007, 69.0162, 27.8178, 71.8057
0, 0.00000, 2510.7, -30.0063, 2510.86, -150.001, 2510.91, 89.9943, 38.8644, -48.2034, 6.38137E-007, 70.0312, 19.6652, 71.8061
0, 0.00000, 2510.64, -30.008, 2510.83, -150.001, 2510.91, 89.9933, 49.3681, -48.2049, 6.36905E-007, 69.3655, 22.0214, 71.8067
0, 0.00000, 2510.7, -30.0063, 2510.85, -150.001, 2510.91, 89.9943, 39.0448, -48.2033, 6.35163E-007, 69.3063, 19.8464, 71.8062
0, 0.00000, 2510.7, -30.0058, 2510.87, -150.001, 2510.89, 89.9941, 36.0565, -48.2035, 6.44923E-007, 68.6595, 22.4734, 71.8057
0, 0.00000, 2510.52, -30.0118, 2510.75, -150.001, 2510.95, 89.9918, 73.1655, -48.2063, 6.35823E-007, 69.1493, 21.6606, 71.8085
0, 0.00000, 2510.66, -30.0072, 2510.84, -150.001, 2510.91, 89.9936, 44.9273, -48.2043, 6.41708E-007, 69.1714, 22.0212, 71.8065
0, 0.00000, 2510.55, -30.0078, 2510.87, -150.003, 2510.77, 89.9884, 49.1842, -48.21, 6.35619E-007, 68.9625, 52.1738, 71.8049
0, 0.00000, 2510.54, -30.0082, 2510.86, -150.003, 2510.77, 89.9884, 51.4452, -48.2098, 6.39765E-007, 68.9266, 51.4534, 71.8044
0, 0.00000, 2510.67, -30.006, 2510.88, -150.002, 2510.85, 89.9925, 37.2317, -48.2051, 6.42826E-007, 68.2294, 31.5318, 71.805
0, 0.00000, 2510.11, -30.0227, 2510.58, -150.003, 2510.92, 89.9832, 140.786, -48.2112, 6.34834E-007, 69.3849, 48.2972, 71.8117
0, 0.00000, 2510.39, -30.0152, 2510.7, -150.002, 2510.92, 89.9886, 94.0279, -48.2071, 6.4378E-007, 69.1529, 33.4393, 71.8093
0, 0.00000, 2510.47, -30.0128, 2510.74, -150.002, 2510.93, 89.9903, 79.4986, -48.2087, 6.38977E-007, 69.3462, 28.3654, 71.8085
0, 0.00000, 2510.63, -30.0082, 2510.82, -150.001, 2510.91, 89.9929, 50.996, -48.2049, 6.39306E-007, 69.2681, 23.4712, 71.8068
0, 0.00000, 2510, -30.0288, 2510.43, -150.001, 2511.08, 89.9842, 177.959, -48.2185, 6.35379E-007, 69.4931, 27.6488, 71.8163
0, 0.00000, 2510.37, -30.0158, 2510.69, -150.002, 2510.94, 89.9886, 98.0377, -48.2123, 6.38513E-007, 68.5245, 31.5374, 71.8096
0, 0.00000, 2510.17, -30.0241, 2510.51, -150.001, 2511.08, 89.9876, 148.441, -48.2173, 6.401E-007, 68.8488, 18.403, 71.8147
0, 0.00000, 2510.35, -30.0149, 2510.73, -150.003, 2510.85, 89.9862, 92.2962, -48.2157, 6.39636E-007, 69.1901, 48.7428, 71.808
0, 0.00000, 2510.47, -30.0124, 2510.75, -150.002, 2510.9, 89.9898, 76.9189, -48.2108, 6.44863E-007, 69.3665, 32.713, 71.8079
0, 0.00000, 2510.4, -30.0155, 2510.69, -150.001, 2510.96, 89.9894, 96.0651, -48.2123, 6.42174E-007, 68.8312, 27.5514, 71.8097
0, 0.00000, 2510.57, -30.0082, 2510.85, -150.002, 2510.83, 89.9902, 51.2618, -48.2082, 6.35286E-007, 69.0409, 39.9553, 71.8054
0, 0.00000, 2510.57, -30.0091, 2510.82, -150.002, 2510.87, 89.9911, 56.6887, -48.2079, 6.37672E-007, 69.6594, 32.8922, 71.8064
0, 0.00000, 2510.49, -30.0121, 2510.76, -150.002, 2510.91, 89.9904, 75.1273, -48.21, 6.39743E-007, 69.6392, 29.8142, 71.8081
0, 0.00000, 2510.56, -30.0101, 2510.79, -150.002, 2510.91, 89.9917, 62.5729, -48.208, 6.40067E-007, 69.561, 26.7332, 71.8071
0, 0.00000, 2510.38, -30.0151, 2510.71, -150.002, 2510.91, 89.9882, 93.6031, -48.2133, 6.33683E-007, 70.1536, 35.8847, 71.8087
