hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.22, -30.0213, 2510.43, -150.016, 2510.44, 89.9779, 107.501, -48.2191, 64.7805, -168.214, 94.937, 71.7847
0, 0.00000, 2510.29, -30.0211, 2510.43, -150.014, 2510.59, 89.982, 108.499, -48.2172, 58.0766, -168.213, 69.5864, 71.7891
0, 0.00000, 2510.31, -30.0188, 2510.52, -150.011, 2510.62, 89.9827, 99.5403, -48.2163, 44.3096, -168.21, 68.4993, 71.7905
0, 0.00000, 2510.4, -30.0188, 2510.43, -150.015, 2510.55, 89.9836, 90.495, -48.215, 67.405, -168.213, 66.5951, 71.7887
0, 0.00000, 2510.4, -30.0168, 2510.52, -150.013, 2510.55, 89.9832, 83.2486, -48.214, 55.1801, -168.211, 71.4854, 71.7889
0, 0.00000, 2510.4, -30.0172, 2510.52, -150.013, 2510.58, 89.9838, 86.1472, -48.2143, 53.4586, -168.211, 66.9575, 71.7899
0, 0.00000, 2510.53, -30.0134, 2510.58, -150.013, 2510.56, 89.986, 61.9724, -48.2102, 55.3612, -168.209, 63.0603, 71.7903
0, 0.00000, 2510.47, -30.014, 2510.6, -150.012, 2510.57, 89.9847, 68.5824, -48.2118, 48.0245, -168.208, 68.0423, 71.7902
0, 0.00000, 2510.53, -30.0143, 2510.53, -150.014, 2510.53, 89.9857, 64.0566, -48.2107, 63.3316, -168.21, 63.9656, 71.7895
0, 0.00000, 2510.52, -30.0136, 2510.57, -150.013, 2510.55, 89.9856, 62.5161, -48.2106, 56.7198, -168.209, 65.1431, 71.7898
0, 0.00000, 2510.49, -30.0146, 2510.54, -150.014, 2510.51, 89.9844, 66.7727, -48.2117, 62.1531, -168.21, 70.8485, 71.7885
0, 0.00000, 2510.53, -30.0173, 2510.37, -150.019, 2510.45, 89.9852, 71.5761, -48.2119, 91.5724, -168.214, 64.9608, 71.7869
