hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2509.19, -30.0599, 2509.26, -150.052, 2509.49, 89.9449, 281.193, -48.2471, 234.264, -168.291, 233.02, 71.7683
0, 0.00000, 2509.39, -30.0482, 2509.67, -150.044, 2509.6, 89.9491, 228.771, -48.2577, 184.031, -168.261, 226.683, 71.7793
0, 0.00000, 2509.7, -30.0413, 2509.8, -150.037, 2509.88, 89.9601, 193.196, -48.2378, 162.892, -168.254, 172.669, 71.7771
0, 0.00000, 2509.72, -30.0452, 2509.64, -150.037, 2510.02, 89.9638, 212.869, -48.2262, 173.714, -168.268, 142.803, 71.7789
0, 0.00000, 2509.74, -30.0423, 2509.77, -150.034, 2510.05, 89.9639, 201.968, -48.2276, 155.401, -168.262, 145.947, 71.7822
0, 0.00000, 2509.83, -30.0395, 2509.83, -150.033, 2510.06, 89.966, 185.56, -48.2263, 152.412, -168.255, 139.141, 71.7793
0, 0.00000, 2509.89, -30.0397, 2509.78, -150.033, 2510.11, 89.9683, 184.491, -48.2256, 158.636, -168.254, 125.753, 71.7777
0, 0.00000, 2509.77, -30.0387, 2509.88, -150.035, 2509.93, 89.962, 181.475, -48.2456, 152.17, -168.244, 165.31, 71.7779
0, 0.00000, 2509.89, -30.037, 2509.92, -150.03, 2510.16, 89.9685, 176.465, -48.2243, 135.802, -168.251, 126.97, 71.7813
0, 0.00000, 2509.91, -30.0388, 2509.85, -150.028, 2510.28, 89.9713, 186.818, -48.2195, 136.793, -168.257, 105.997, 71.787
0, 0.00000, 2509.21, -30.0568, 2509.6, -150.028, 2510.31, 89.9578, 303.455, -48.2269, 124.018, -168.297, 142.998, 71.827
0, 0.00000, 2509.53, -30.0506, 2509.54, -150.038, 2509.99, 89.9595, 244.588, -48.2453, 177.841, -168.268, 156.616, 71.7972
0, 0.00000, 2508.08, -30.0975, 2508.69, -150.034, 2510.51, 89.9416, 539.83, -48.2548, 159.971, -168.419, 150.598, 71.8944
0, 0.00000, 2508.33, -30.0912, 2508.66, -150.047, 2510.02, 89.9386, 478.174, -48.256, 219.666, -168.375, 194.129, 71.8347
0, 0.00000, 2506.85, -30.1443, 2507.19, -150.085, 2509.07, 89.8973, 736.528, -48.2868, 399.589, -168.473, 350.712, 71.8081
