hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2509.99, -30.0297, 2510.19, -150.024, 2510.23, 89.9704, 145.827, -48.2193, 99.976, -168.228, 126.52, 71.808
0, 0.00000, 2510.07, -30.0288, 2510.21, -150.02, 2510.4, 89.9752, 143.925, -48.2034, 88.9355, -168.241, 98.1206, 71.8093
0, 0.00000, 2510.1, -30.0258, 2510.33, -150.017, 2510.45, 89.9761, 132.622, -48.2132, 70.9832, -168.238, 96.3846, 71.8226
0, 0.00000, 2510.17, -30.0248, 2510.3, -150.02, 2510.35, 89.9759, 120.317, -48.208, 87.2236, -168.228, 102.531, 71.8037
0, 0.00000, 2510.2, -30.0226, 2510.4, -150.017, 2510.45, 89.9777, 114.629, -48.2138, 67.0947, -168.227, 93.4935, 71.8144
0, 0.00000, 2510.2, -30.0229, 2510.38, -150.017, 2510.43, 89.9775, 114.544, -48.2159, 71.9732, -168.225, 94.9191, 71.814
0, 0.00000, 2510.3, -30.0187, 2510.49, -150.016, 2510.42, 89.9789, 91.6889, -48.216, 63.9305, -168.217, 94.8345, 71.811
0, 0.00000, 2510.3, -30.0198, 2510.45, -150.016, 2510.46, 89.9798, 97.3591, -48.2099, 66.0999, -168.225, 87.3397, 71.8143
0, 0.00000, 2510.26, -30.0184, 2510.53, -150.015, 2510.42, 89.9779, 93.2357, -48.2223, 56.3387, -168.217, 100.615, 71.8146
0, 0.00000, 2510.3, -30.0182, 2510.51, -150.015, 2510.43, 89.979, 90.3351, -48.2173, 59.3188, -168.218, 94.7413, 71.813
0, 0.00000, 2510.2, -30.0212, 2510.46, -150.015, 2510.46, 89.9777, 109.624, -48.2186, 58.0602, -168.229, 95.3812, 71.8233
0, 0.00000, 2510.03, -30.0194, 2510.6, -150.02, 2510.11, 89.9669, 99.3706, -48.2739, 57.9161, -168.19, 166.019, 71.8298
0, 0.00000, 2509, -30.048, 2510.11, -150.023, 2510.08, 89.9465, 274.702, -48.2843, 62.0505, -168.306, 222.403, 71.9484
0, 0.00000, 2509.74, -30.0299, 2510.24, -150.034, 2509.67, 89.9548, 139.705, -48.2875, 123.131, -168.192, 225.412, 71.8181
0, 0.00000, 2509.32, -30.0461, 2509.88, -150.035, 2509.83, 89.9504, 235.133, -48.2357, 133.429, -168.276, 215.488, 71.8423
0, 0.00000, 2509.02, -30.0494, 2509.93, -150.036, 2509.67, 89.9408, 261.513, -48.2844, 120.626, -168.218, 263.787, 71.8579
0, 0.00000, 2509.16, -30.0709, 2508.56, -150.086, 2508.53, 89.9311, 282.736, -48.2545, 406.059, -168.203, 319.888, 71.753
0, 0.00000, 2509.25, -30.0499, 2509.53, -150.06, 2508.91, 89.9347, 215.133, -48.2794, 249.729, -168.19, 321.938, 71.7767
0, 0.00000, 2509.67, -30.0321, 2510.14, -150.041, 2509.44, 89.9498, 142.436, -48.2803, 152.04, -168.152, 255.765, 71.7787
0, 0.00000, 2509.41, -30.0273, 2510.47, -150.042, 2509.06, 89.9355, 126.724, -48.3396, 121.733, -168.123, 349.09, 71.8132
0, 0.00000, 2508.98, -30.0255, 2510.74, -150.049, 2508.38, 89.9127, 121.112, -48.4237, 114.127, -168.071, 491.284, 71.8267
0, 0.00000, 2509.76, -30.0331, 2510.05, -150.04, 2509.54, 89.9539, 145.022, -48.2375, 160.575, -168.185, 229.845, 71.7728
0, 0.00000, 2509.39, -30.0287, 2510.45, -150.039, 2509.18, 89.9374, 138.661, -48.3237, 112.499, -168.145, 332.368, 71.8105
0, 0.00000, 2509.41, -30.0403, 2509.95, -150.044, 2509.36, 89.9437, 187.745, -48.2761, 166.487, -168.144, 275.786, 71.7758
0, 0.00000, 2509.47, -30.0533, 2509.25, -150.063, 2509.08, 89.9439, 220.526, -48.1969, 287.528, -168.08, 263.786, 71.6679
0, 0.00000, 2509.58, -30.0391, 2509.86, -150.048, 2509.29, 89.9468, 168.952, -48.2678, 195.688, -168.154, 264.639, 71.7651
0, 0.00000, 2509.47, -30.0506, 2509.46, -150.05, 2509.48, 89.9497, 226.87, -48.2144, 226.533, -168.192, 224.671, 71.7405
0, 0.00000, 2509.98, -30.0411, 2509.47, -150.055, 2509.38, 89.9593, 152.475, -48.1938, 264.936, -168.16, 195.738, 71.6943
0, 0.00000, 2509.7, -30.037, 2509.95, -150.038, 2509.69, 89.9559, 169.412, -48.2413, 157.514, -168.214, 207.82, 71.7985
0, 0.00000, 2509.87, -30.0298, 2510.2, -150.03, 2509.92, 89.9622, 140.821, -48.2469, 116.656, -168.193, 179.186, 71.7987
0, 0.00000, 2509.62, -30.0444, 2509.66, -150.045, 2509.59, 89.9539, 198.461, -48.2128, 200.235, -168.23, 209.413, 71.7837
0, 0.00000, 2509.14, -30.0474, 2509.82, -150.047, 2509.26, 89.9367, 228.368, -48.3053, 175.863, -168.209, 302.762, 71.8391
0, 0.00000, 2509.08, -30.0484, 2509.67, -150.063, 2508.65, 89.9255, 210.446, -48.3445, 241.184, -168.162, 379.694, 71.7993
0, 0.00000, 2509.22, -30.0474, 2509.6, -150.066, 2508.6, 89.9281, 194.769, -48.3408, 263.919, -168.16, 370.133, 71.7842
0, 0.00000, 2507.81, -30.0666, 2509.53, -150.089, 2507.29, 89.8744, 306.837, -48.5033, 293.468, -168.131, 655.824, 71.8575
0, 0.00000, 2508.45, -30.0528, 2509.85, -150.068, 2508.12, 89.9014, 247.289, -48.4074, 221.717, -168.141, 512.75, 71.8192
0, 0.00000, 2508.52, -30.0604, 2509.52, -150.068, 2508.39, 89.9093, 282.291, -48.3439, 248.618, -168.164, 451.581, 71.7891
0, 0.00000, 2507.24, -30.1105, 2508.52, -150.056, 2509.43, 89.9048, 599.772, -48.2362, 218.303, -168.434, 354.509, 71.9002
0, 0.00000, 2508.81, -30.0772, 2508.55, -150.084, 2508.5, 89.923, 329.267, -48.2169, 387.259, -168.196, 351.654, 71.7002
0, 0.00000, 2509, -30.0855, 2508.14, -150.081, 2509.03, 89.9386, 369.445, -48.135, 409.314, -168.316, 240.478, 71.7355
