hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2506.77, -30.1449, 2506.67, -150.141, 2506.88, 89.8605, 651.688, -48.3923, 642.006, -168.389, 614.919, 71.6225
0, 0.00000, 2507.05, -30.1386, 2507.01, -150.113, 2507.98, 89.8839, 655.456, -48.3561, 525.199, -168.42, 467.359, 71.6958
0, 0.00000, 2508.08, -30.1025, 2507.86, -150.101, 2508.11, 89.9041, 456.321, -48.3231, 464.337, -168.335, 420.135, 71.665
0, 0.00000, 2508.22, -30.0908, 2508.29, -150.094, 2508.13, 89.9052, 404.857, -48.3375, 413.911, -168.305, 432.092, 71.6775
0, 0.00000, 2508.29, -30.089, 2508.35, -150.09, 2508.27, 89.9088, 399.148, -48.3298, 398.564, -168.306, 411.836, 71.6817
0, 0.00000, 2508.35, -30.0869, 2508.42, -150.088, 2508.32, 89.9105, 389.29, -48.3292, 389.803, -168.31, 405.254, 71.6901
0, 0.00000, 2508.38, -30.0877, 2508.37, -150.088, 2508.36, 89.9122, 392.175, -48.3196, 394.367, -168.311, 394.046, 71.6798
0, 0.00000, 2508.01, -30.0924, 2508.5, -150.079, 2508.57, 89.9073, 443.676, -48.3442, 337.857, -168.316, 402.634, 71.7139
0, 0.00000, 2508.17, -30.0893, 2508.49, -150.082, 2508.5, 89.9095, 418.203, -48.3402, 354.33, -168.32, 399.74, 71.7123
0, 0.00000, 2508.15, -30.0921, 2508.39, -150.083, 2508.52, 89.9098, 430.785, -48.3332, 365.387, -168.327, 392.951, 71.71
0, 0.00000, 2507.47, -30.1106, 2508.13, -150.079, 2508.71, 89.8997, 554.653, -48.3566, 340.857, -168.379, 405.652, 71.7465
0, 0.00000, 2507.45, -30.1188, 2507.67, -150.097, 2508.3, 89.8947, 568.123, -48.3487, 436.607, -168.367, 433.459, 71.7003
0, 0.00000, 2506.87, -30.1512, 2506.5, -150.127, 2507.68, 89.8775, 702.132, -48.345, 604.679, -168.412, 490.032, 71.6412
0, 0.00000, 2505.18, -30.1934, 2505.97, -150.122, 2507.91, 89.8474, 983.085, -48.433, 552.921, -168.535, 563.351, 71.7775
0, 0.00000, 2503.93, -30.2321, 2504.72, -150.179, 2506.01, 89.7938, 1131.97, -48.5081, 794.607, -168.569, 839.326, 71.6593
0, 0.00000, 2504.49, -30.2205, 2504.28, -150.236, 2503.89, 89.7715, 962.533, -48.482, 1058.12, -168.49, 1049.64, 71.4459
0, 0.00000, 2501.96, -30.291, 2503.2, -150.229, 2504.41, 89.731, 1417.65, -48.5568, 1003.53, -168.679, 1118.17, 71.5863
0, 0.00000, 2504.57, -30.2773, 2501.82, -150.262, 2504.69, 89.8004, 1199.38, -48.3209, 1324.61, -168.658, 786.633, 71.4078
0, 0.00000, 2503.85, -30.2672, 2503.19, -150.204, 2506.04, 89.8008, 1268.1, -48.4006, 988.832, -168.714, 749.093, 71.6143
0, 0.00000, 2503.43, -30.2329, 2505.06, -150.172, 2505.91, 89.7791, 1165.01, -48.5674, 727.182, -168.573, 914.631, 71.7174
0, 0.00000, 2505.35, -30.1992, 2505.15, -150.175, 2506.19, 89.8255, 921.037, -48.4614, 812.149, -168.494, 727.625, 71.6641
0, 0.00000, 2506.63, -30.1632, 2505.76, -150.173, 2506.13, 89.8491, 697.725, -48.3676, 814.399, -168.405, 670.861, 71.5315
0, 0.00000, 2505.7, -30.1612, 2506.62, -150.15, 2506.25, 89.8261, 759.141, -48.4698, 632.732, -168.416, 783.806, 71.6577
0, 0.00000, 2504.79, -30.1815, 2506.17, -150.175, 2505.26, 89.7916, 854.728, -48.5247, 715.838, -168.444, 960.437, 71.6006
0, 0.00000, 2505.21, -30.1855, 2505.4, -150.213, 2504.25, 89.7873, 799.052, -48.4902, 925.073, -168.384, 1013.57, 71.474
0, 0.00000, 2505.88, -30.1874, 2504.96, -150.208, 2504.97, 89.8169, 790.236, -48.4091, 966.436, -168.451, 836, 71.4847
0, 0.00000, 2505.22, -30.199, 2504.94, -150.206, 2504.92, 89.8018, 876.149, -48.4764, 934.16, -168.462, 894.394, 71.5034
0, 0.00000, 2505.02, -30.2128, 2504.68, -150.19, 2505.8, 89.8142, 977.078, -48.4376, 884.452, -168.533, 777.594, 71.5776
0, 0.00000, 2504.58, -30.1927, 2505.99, -150.162, 2505.94, 89.7999, 939.311, -48.5151, 671.997, -168.447, 875.277, 71.6304
0, 0.00000, 2504.85, -30.1993, 2505.39, -150.181, 2505.59, 89.8028, 931.005, -48.4545, 795.232, -168.502, 863.539, 71.5858
0, 0.00000, 2503.89, -30.2084, 2505.32, -150.214, 2503.92, 89.7533, 960.236, -48.5595, 880.753, -168.445, 1157.62, 71.5223
0, 0.00000, 2505.23, -30.2091, 2504.19, -150.243, 2503.82, 89.7871, 866.266, -48.4487, 1121.87, -168.466, 992.76, 71.4391
