hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2509.46, -30.0517, 2509.33, -150.06, 2509.15, 89.9446, 217.299, -48.2737, 269.981, -168.283, 261.112, 71.6858
0, 0.00000, 2509.72, -30.0446, 2509.52, -150.052, 2509.42, 89.954, 184.543, -48.2507, 239.372, -168.274, 215.411, 71.6977
0, 0.00000, 2509.89, -30.0384, 2509.75, -150.042, 2509.75, 89.9622, 164.313, -48.2412, 192.27, -168.268, 172.037, 71.7256
0, 0.00000, 2509.85, -30.0379, 2509.8, -150.041, 2509.73, 89.9607, 164.499, -48.2556, 184.057, -168.262, 180.748, 71.7304
0, 0.00000, 2509.85, -30.0371, 2509.86, -150.037, 2509.84, 89.9622, 166.518, -48.2559, 166.397, -168.264, 170.317, 71.7423
0, 0.00000, 2510, -30.0334, 2509.91, -150.038, 2509.82, 89.9649, 141.348, -48.2448, 172.134, -168.252, 163.529, 71.7306
0, 0.00000, 2510.08, -30.0337, 2509.84, -150.039, 2509.86, 89.9678, 138.023, -48.2352, 183.101, -168.255, 147.624, 71.7249
0, 0.00000, 2510.06, -30.0348, 2509.78, -150.042, 2509.74, 89.9656, 139.396, -48.2339, 198.592, -168.255, 160.802, 71.712
0, 0.00000, 2510.15, -30.0317, 2509.89, -150.037, 2509.93, 89.9704, 128.918, -48.2298, 175.178, -168.252, 135.02, 71.7298
0, 0.00000, 2510.12, -30.0315, 2509.94, -150.035, 2509.98, 89.9702, 132.594, -48.2352, 162.315, -168.253, 134.663, 71.7384
0, 0.00000, 2510.35, -30.0403, 2509.23, -150.058, 2509.52, 89.9711, 129.868, -48.1773, 308.043, -168.266, 132.447, 71.6443
0, 0.00000, 2509.93, -30.0378, 2509.67, -150.05, 2509.45, 89.9582, 146.828, -48.2528, 228.287, -168.252, 203.808, 71.7004
0, 0.00000, 2509.13, -30.0708, 2508.78, -150.063, 2509.35, 89.9436, 319.758, -48.2514, 305.907, -168.343, 227.238, 71.7328
0, 0.00000, 2509.8, -30.0624, 2508.47, -150.086, 2508.73, 89.9493, 215.664, -48.205, 440.488, -168.312, 236.075, 71.5949
0, 0.00000, 2508.23, -30.1125, 2507.17, -150.123, 2507.67, 89.9036, 465.202, -48.2915, 600.017, -168.404, 423.233, 71.5284
0, 0.00000, 2508.47, -30.1031, 2507.4, -150.122, 2507.61, 89.9064, 411.031, -48.3016, 589.814, -168.39, 426.626, 71.5525
0, 0.00000, 2508.32, -30.1253, 2506.68, -150.118, 2508.33, 89.9197, 533.629, -48.2461, 618.916, -168.481, 297.19, 71.5973
0, 0.00000, 2508.74, -30.0858, 2508.12, -150.097, 2508.21, 89.919, 353.616, -48.289, 461.685, -168.345, 368.67, 71.6132
0, 0.00000, 2509.32, -30.0716, 2508.08, -150.122, 2507.28, 89.9155, 222.694, -48.2868, 578.861, -168.25, 444.23, 71.4583
0, 0.00000, 2509.11, -30.0616, 2508.95, -150.083, 2508.3, 89.9242, 242.499, -48.2899, 366.656, -168.287, 378.153, 71.6318
0, 0.00000, 2509.3, -30.076, 2508.03, -150.111, 2507.83, 89.925, 262.81, -48.2552, 540.684, -168.317, 369.298, 71.565
0, 0.00000, 2509.37, -30.0671, 2508.69, -150.072, 2509.07, 89.9447, 277.365, -48.251, 356.477, -168.332, 238.068, 71.671
0, 0.00000, 2509.13, -30.0697, 2508.76, -150.069, 2509.09, 89.9393, 304.625, -48.2676, 329.563, -168.332, 260.675, 71.6831
0, 0.00000, 2508.76, -30.0778, 2508.47, -150.091, 2508.22, 89.9177, 323.309, -48.328, 415.974, -168.302, 387.72, 71.6301
0, 0.00000, 2508.5, -30.0951, 2507.82, -150.108, 2507.91, 89.91, 392.129, -48.326, 512.72, -168.324, 410.049, 71.602
0, 0.00000, 2508.77, -30.0792, 2508.41, -150.092, 2508.24, 89.9185, 328.307, -48.3208, 423.864, -168.313, 381.148, 71.622
0, 0.00000, 2509.17, -30.0798, 2508.12, -150.094, 2508.48, 89.9329, 313.569, -48.2591, 467.688, -168.339, 298.894, 71.6055
0, 0.00000, 2509.07, -30.0847, 2507.93, -150.1, 2508.32, 89.929, 331.306, -48.273, 499.853, -168.346, 316.528, 71.5996
0, 0.00000, 2508.99, -30.0727, 2508.76, -150.067, 2509.14, 89.9372, 327.566, -48.2849, 317.309, -168.342, 263.942, 71.6967
0, 0.00000, 2509.3, -30.0723, 2508.42, -150.083, 2508.77, 89.9394, 288.666, -48.2419, 411.698, -168.342, 268.003, 71.6183
0, 0.00000, 2508.08, -30.0871, 2508.49, -150.097, 2507.79, 89.8951, 386.022, -48.3952, 406.826, -168.299, 501.859, 71.6377
0, 0.00000, 2509.06, -30.0848, 2507.92, -150.102, 2508.24, 89.9276, 329.317, -48.2524, 507.16, -168.353, 326.397, 71.588
