hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.36, -30.0186, 2510.48, -150.014, 2510.55, 89.9827, 92.764, -48.2145, 58.1717, -168.211, 71.4004, 71.7887
0, 0.00000, 2510.4, -30.0185, 2510.47, -150.012, 2510.64, 89.985, 93.2179, -48.2136, 55.2722, -168.211, 56.7268, 71.7911
0, 0.00000, 2510.44, -30.0155, 2510.57, -150.01, 2510.66, 89.9859, 80.0878, -48.2115, 42.0467, -168.208, 56.2734, 71.7923
0, 0.00000, 2510.52, -30.0159, 2510.48, -150.014, 2510.6, 89.9869, 73.4807, -48.2108, 63.9687, -168.211, 53.1011, 71.7914
0, 0.00000, 2510.5, -30.0147, 2510.56, -150.012, 2510.61, 89.9863, 70.9425, -48.2104, 51.7407, -168.209, 57.5404, 71.7915
0, 0.00000, 2510.52, -30.0146, 2510.56, -150.011, 2510.65, 89.9874, 71.2151, -48.2101, 50.019, -168.208, 50.8368, 71.7927
0, 0.00000, 2510.61, -30.0115, 2510.61, -150.012, 2510.59, 89.9879, 50.7445, -48.2073, 53.3721, -168.208, 55.4551, 71.7921
0, 0.00000, 2510.57, -30.0112, 2510.65, -150.011, 2510.6, 89.9872, 52.5556, -48.2078, 45.0376, -168.206, 58.7167, 71.7921
0, 0.00000, 2510.61, -30.0118, 2510.58, -150.013, 2510.55, 89.9876, 49.9297, -48.2075, 59.9853, -168.209, 57.8099, 71.7912
0, 0.00000, 2510.63, -30.0108, 2510.62, -150.012, 2510.58, 89.9882, 46.668, -48.2067, 53.644, -168.207, 55.5453, 71.7921
0, 0.00000, 2510.59, -30.0119, 2510.59, -150.014, 2510.53, 89.9866, 51.107, -48.2081, 59.8944, -168.209, 63.6071, 71.7903
0, 0.00000, 2510.65, -30.0131, 2510.47, -150.017, 2510.48, 89.9879, 48.9349, -48.2076, 82.9863, -168.211, 56.9931, 71.7899
0, 0.00000, 2510.64, -30.0138, 2510.43, -150.02, 2510.39, 89.9863, 48.6636, -48.2084, 96.2099, -168.214, 66.684, 71.7875
0, 0.00000, 2510.25, -30.0188, 2510.46, -150.022, 2510.17, 89.9737, 84.6153, -48.2179, 85.1685, -168.216, 130.522, 71.7776
0, 0.00000, 2510.3, -30.0225, 2510.23, -150.028, 2510.08, 89.9743, 91.5017, -48.2189, 125.548, -168.222, 124.633, 71.776
0, 0.00000, 2510.6, -30.0233, 2509.87, -150.044, 2509.73, 89.9767, 58.5462, -48.2157, 222.429, -168.234, 124.344, 71.7699
0, 0.00000, 2509.05, -30.0505, 2509.9, -150.031, 2509.89, 89.9455, 272.685, -48.2509, 107.62, -168.233, 230.611, 71.7592
0, 0.00000, 2509.6, -30.0274, 2510.48, -150.028, 2509.74, 89.9518, 142.897, -48.2346, 77.3894, -168.22, 242.146, 71.7612
0, 0.00000, 2510.19, -30.0206, 2510.4, -150.025, 2510.06, 89.9707, 91.0466, -48.2205, 97.4873, -168.218, 146.54, 71.7743
0, 0.00000, 2509.93, -30.0152, 2510.73, -150.029, 2509.57, 89.9545, 67.854, -48.2238, 77.3063, -168.215, 254.831, 71.7621
0, 0.00000, 2510.3, -30.0219, 2510.09, -150.046, 2509.38, 89.9629, 59.3529, -48.2207, 202.085, -168.23, 208.634, 71.7597
0, 0.00000, 2510.25, -30.0201, 2510.35, -150.028, 2509.96, 89.9706, 80.816, -48.2195, 116.681, -168.22, 151.239, 71.7726
0, 0.00000, 2510.52, -30.0196, 2510.12, -150.037, 2509.84, 89.9756, 54.5552, -48.2148, 174.404, -168.226, 131.769, 71.7722
0, 0.00000, 2510.23, -30.0233, 2510.23, -150.029, 2510.01, 89.9718, 95.9396, -48.2209, 127.993, -168.223, 138.483, 71.7734
0, 0.00000, 2510.01, -30.0264, 2510.27, -150.027, 2510.03, 89.9668, 123.902, -48.2256, 106.355, -168.222, 157.766, 71.7716
0, 0.00000, 2510.09, -30.0204, 2510.44, -150.028, 2509.85, 89.9648, 87.8743, -48.2225, 103.823, -168.218, 184.261, 71.7685
0, 0.00000, 2509.9, -30.0251, 2510.44, -150.021, 2510.12, 89.9652, 130.053, -48.2269, 69.9541, -168.217, 164.29, 71.7728
0, 0.00000, 2509.93, -30.0182, 2510.65, -150.025, 2509.78, 89.9587, 88.3198, -48.2246, 69.9624, -168.215, 220.687, 71.7668
0, 0.00000, 2510.27, -30.0201, 2510.4, -150.022, 2510.24, 89.9755, 91.0481, -48.2184, 88.7868, -168.216, 116.583, 71.7795
0, 0.00000, 2510.35, -30.0183, 2510.46, -150.017, 2510.42, 89.9804, 86.611, -48.2155, 71.1257, -168.213, 87.9729, 71.7852
0, 0.00000, 2510, -30.0329, 2510.08, -150.022, 2510.43, 89.9749, 165.358, -48.2278, 99.5536, -168.223, 91.6937, 71.7817
0, 0.00000, 2509.97, -30.0252, 2510.36, -150.025, 2510.04, 89.9659, 122.095, -48.2263, 92.2336, -168.22, 163.829, 71.7718
0, 0.00000, 2509.82, -30.0322, 2510.04, -150.041, 2509.55, 89.9555, 137.399, -48.2338, 164.465, -168.231, 222.964, 71.758
0, 0.00000, 2509.59, -30.035, 2510.14, -150.034, 2509.73, 89.9532, 171.224, -48.238, 122.117, -168.229, 223.081, 71.76
0, 0.00000, 2508.81, -30.0523, 2509.8, -150.051, 2509.02, 89.9255, 259.548, -48.2619, 175.795, -168.244, 359.992, 71.734
0, 0.00000, 2509.63, -30.0471, 2509.41, -150.06, 2509.14, 89.9475, 188.176, -48.2449, 270.279, -168.253, 253.886, 71.7447
0, 0.00000, 2509.64, -30.049, 2509.35, -150.057, 2509.29, 89.9508, 200.666, -48.2453, 267.375, -168.253, 228.757, 71.7489
0, 0.00000, 2508.86, -30.0743, 2508.95, -150.049, 2509.79, 89.9446, 370.188, -48.2623, 231.528, -168.258, 199.698, 71.7534
0, 0.00000, 2509.41, -30.0404, 2509.96, -150.043, 2509.42, 89.9448, 190.493, -48.2446, 160.141, -168.236, 267.741, 71.75
0, 0.00000, 2509.39, -30.0369, 2510.15, -150.038, 2509.47, 89.9441, 181.712, -48.2435, 128.646, -168.231, 275.2, 71.7536
0, 0.00000, 2510.03, -30.0352, 2509.8, -150.04, 2509.82, 89.9663, 145.378, -48.2308, 188.17, -168.237, 154.05, 71.7663
0, 0.00000, 2509.79, -30.0405, 2509.64, -150.052, 2509.36, 89.9536, 162.574, -48.2391, 232.137, -168.245, 225.841, 71.7534
0, 0.00000, 2510, -30.0408, 2509.51, -150.05, 2509.57, 89.9627, 158.24, -48.2349, 244.775, -168.246, 172.048, 71.7596
0, 0.00000, 2510.05, -30.031, 2509.99, -150.036, 2509.84, 89.9661, 129.714, -48.2286, 162.662, -168.232, 160.93, 71.7669
0, 0.00000, 2510.14, -30.0297, 2509.98, -150.036, 2509.88, 89.9685, 120.302, -48.2264, 165.465, -168.231, 149.615, 71.7687
0, 0.00000, 2510.22, -30.0305, 2509.92, -150.034, 2510.04, 89.9737, 124.108, -48.2247, 167.351, -168.231, 116.489, 71.7738
0, 0.00000, 2510.37, -30.0228, 2510.19, -150.026, 2510.23, 89.9789, 93.681, -48.2179, 123.825, -168.222, 95.665, 71.7805
0, 0.00000, 2510.55, -30.017, 2510.34, -150.022, 2510.32, 89.9834, 63.6105, -48.2116, 107.892, -168.217, 79.4541, 71.7845
0, 0.00000, 2510.6, -30.0144, 2510.45, -150.018, 2510.46, 89.9864, 56.7254, -48.2092, 84.0765, -168.213, 62.9719, 71.7888
0, 0.00000, 2510.57, -30.0119, 2510.61, -150.013, 2510.52, 89.9859, 52.2844, -48.2085, 56.6339, -168.208, 67.0491, 71.79
0, 0.00000, 2510.6, -30.011, 2510.62, -150.013, 2510.53, 89.9868, 46.4865, -48.2073, 56.5435, -168.208, 63.8784, 71.7906
0, 0.00000, 2510.6, -30.0112, 2510.62, -150.013, 2510.55, 89.987, 48.7513, -48.2075, 54.278, -168.207, 61.886, 71.7911
0, 0.00000, 2510.55, -30.0121, 2510.61, -150.013, 2510.52, 89.9857, 53.9147, -48.2087, 55.2752, -168.208, 68.1363, 71.7899
0, 0.00000, 2510.61, -30.0104, 2510.66, -150.012, 2510.57, 89.9874, 46.0331, -48.2068, 48.1182, -168.206, 60.2557, 71.7918
0, 0.00000, 2510.58, -30.0108, 2510.64, -150.013, 2510.49, 89.9857, 45.7614, -48.2077, 55.6382, -168.208, 71.1239, 71.7896
0, 0.00000, 2510.57, -30.0114, 2510.63, -150.013, 2510.51, 89.9856, 50.0193, -48.2082, 54.8226, -168.208, 69.8565, 71.7898
0, 0.00000, 2510.57, -30.0098, 2510.69, -150.013, 2510.47, 89.9847, 42.137, -48.2075, 50.294, -168.207, 78.3692, 71.7888
0, 0.00000, 2510.6, -30.0101, 2510.65, -150.014, 2510.47, 89.9854, 41.1409, -48.2072, 56.5447, -168.208, 74.5651, 71.789
0, 0.00000, 2510.55, -30.0108, 2510.66, -150.013, 2510.51, 89.9851, 48.7505, -48.2082, 49.2967, -168.207, 73.3889, 71.7896
0, 0.00000, 2510.55, -30.0109, 2510.67, -150.011, 2510.55, 89.9857, 50.6521, -48.208, 44.5853, -168.206, 68.8609, 71.7906
0, 0.00000, 2510.54, -30.0113, 2510.62, -150.016, 2510.37, 89.9825, 45.4895, -48.2091, 64.9706, -168.21, 90.9557, 71.7858
0, 0.00000, 2510.41, -30.0115, 2510.69, -150.017, 2510.26, 89.9774, 50.7418, -48.2118, 56.1856, -168.209, 119.929, 71.7817
0, 0.00000, 2510.36, -30.016, 2510.52, -150.019, 2510.28, 89.9778, 71.2132, -48.2144, 74.6627, -168.213, 110.333, 71.7819
0, 0.00000, 2510.4, -30.0155, 2510.51, -150.02, 2510.25, 89.9782, 65.4183, -48.2138, 80.7308, -168.213, 110.242, 71.7814
0, 0.00000, 2510.15, -30.0297, 2510, -150.033, 2510.01, 89.9711, 125.008, -48.2256, 152.969, -168.229, 131.88, 71.7722
0, 0.00000, 2510.07, -30.0284, 2510.1, -150.034, 2509.88, 89.9665, 120.568, -48.2269, 145.831, -168.228, 161.469, 71.7684
0, 0.00000, 2510.24, -30.0338, 2509.71, -150.042, 2509.87, 89.9722, 128.452, -48.2256, 209.146, -168.238, 124.718, 71.7701
0, 0.00000, 2510.19, -30.0349, 2509.76, -150.034, 2510.15, 89.9759, 147.548, -48.2261, 176.482, -168.234, 93.8558, 71.7767
0, 0.00000, 2510.24, -30.0286, 2509.82, -150.052, 2509.32, 89.9619, 85.7177, -48.2256, 239.084, -168.239, 205.203, 71.757
0, 0.00000, 2509.78, -30.0536, 2509.23, -150.043, 2510.09, 89.9687, 242.349, -48.2415, 227.64, -168.248, 101.925, 71.7705
0, 0.00000, 2509.55, -30.0642, 2508.91, -150.049, 2510, 89.9637, 294.015, -48.2485, 262.951, -168.256, 112.611, 71.7661
0, 0.00000, 2510.06, -30.0457, 2509.3, -150.049, 2509.84, 89.9698, 183.208, -48.2339, 255.46, -168.246, 118.752, 71.7668
0, 0.00000, 2509.72, -30.0469, 2509.31, -150.065, 2509.01, 89.9479, 175.687, -48.2426, 300.038, -168.258, 257.023, 71.7431
0, 0.00000, 2509.99, -30.039, 2509.61, -150.047, 2509.65, 89.9634, 154.96, -48.2321, 225.245, -168.243, 168.701, 71.7617
0, 0.00000, 2510.38, -30.0307, 2509.73, -150.043, 2509.83, 89.9745, 105.191, -48.2224, 218.54, -168.237, 119.736, 71.7704
0, 0.00000, 2510.57, -30.0238, 2509.91, -150.039, 2509.9, 89.9789, 69.7781, -48.2157, 200.557, -168.232, 106.065, 71.7741
0, 0.00000, 2510.37, -30.0215, 2510.25, -150.025, 2510.21, 89.9781, 88.4269, -48.2174, 117.308, -168.221, 102.272, 71.7803
0, 0.00000, 2510.44, -30.0201, 2510.25, -150.026, 2510.18, 89.9791, 76.6537, -48.2154, 124.097, -168.221, 101.003, 71.7801
