hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.32, -30.0145, 2510.69, -150.011, 2510.5, 89.9797, 78.3614, -48.2269, 31.5386, -168.213, 94.8635, 71.8024
0, 0.00000, 2510.4, -30.0126, 2510.71, -150.011, 2510.52, 89.9818, 66.6187, -48.2233, 32.5328, -168.21, 86.2727, 71.8003
0, 0.00000, 2510.49, -30.0117, 2510.7, -150.009, 2510.61, 89.9853, 60.6547, -48.2166, 32.258, -168.211, 67.1933, 71.8007
0, 0.00000, 2510.43, -30.013, 2510.69, -150.009, 2510.61, 89.9841, 69.3279, -48.2204, 29.9955, -168.213, 71.3556, 71.8033
0, 0.00000, 2510.49, -30.0114, 2510.71, -150.01, 2510.59, 89.9849, 58.3958, -48.2185, 33.0735, -168.209, 70.5381, 71.7994
0, 0.00000, 2510.5, -30.0118, 2510.7, -150.009, 2510.65, 89.9863, 62.0976, -48.2153, 29.7217, -168.212, 60.5903, 71.8026
0, 0.00000, 2510.53, -30.0123, 2510.67, -150.008, 2510.71, 89.9883, 64.1818, -48.2119, 30.897, -168.215, 47.5578, 71.8043
0, 0.00000, 2510.58, -30.0108, 2510.69, -150.008, 2510.68, 89.9885, 54.413, -48.2104, 33.2511, -168.211, 49.8181, 71.8005
0, 0.00000, 2510.56, -30.0125, 2510.63, -150.009, 2510.68, 89.9886, 61.7432, -48.209, 40.4949, -168.215, 46.7435, 71.8002
0, 0.00000, 2510.53, -30.0128, 2510.65, -150.008, 2510.74, 89.9889, 67.4314, -48.2091, 31.4394, -168.219, 42.4004, 71.8053
0, 0.00000, 2510.49, -30.014, 2510.62, -150.008, 2510.71, 89.9875, 73.7521, -48.2114, 33.7947, -168.221, 48.8288, 71.8056
0, 0.00000, 2510.43, -30.0119, 2510.73, -150.01, 2510.55, 89.9828, 63.0966, -48.2274, 29.7264, -168.206, 81.8262, 71.8027
0, 0.00000, 2510.53, -30.0141, 2510.54, -150.014, 2510.52, 89.9855, 62.7474, -48.2096, 63.8243, -168.212, 66.0111, 71.7873
0, 0.00000, 2510.35, -30.0213, 2510.31, -150.021, 2510.34, 89.9795, 94.3085, -48.2149, 98.3497, -168.222, 90.7915, 71.7769
0, 0.00000, 2510.16, -30.0291, 2510.13, -150.021, 2510.46, 89.9785, 140.896, -48.1994, 100.794, -168.25, 78.7967, 71.7924
0, 0.00000, 2509.86, -30.0228, 2510.54, -150.023, 2509.95, 89.9607, 117.482, -48.2801, 67.4273, -168.2, 196.864, 71.7963
0, 0.00000, 2509.7, -30.0532, 2509.29, -150.043, 2510, 89.9649, 242.877, -48.2045, 221.651, -168.275, 125.108, 71.7434
0, 0.00000, 2510, -30.0431, 2509.61, -150.03, 2510.44, 89.9775, 203.145, -48.1912, 161.569, -168.283, 61.9085, 71.7756
0, 0.00000, 2510.2, -30.0289, 2510.12, -150.02, 2510.51, 89.9802, 140.219, -48.2092, 99.6369, -168.249, 68.6675, 71.7935
0, 0.00000, 2510.44, -30.0319, 2509.73, -150.034, 2510.23, 89.9828, 122.621, -48.1754, 190.116, -168.245, 61.0646, 71.7464
0, 0.00000, 2510.62, -30.0352, 2509.36, -150.048, 2509.94, 89.9835, 110.385, -48.1643, 274.019, -168.247, 63.139, 71.7168
0, 0.00000, 2510.19, -30.0301, 2510.06, -150.022, 2510.45, 89.9794, 142.725, -48.2058, 111.382, -168.247, 72.7373, 71.7894
0, 0.00000, 2510.21, -30.0208, 2510.37, -150.025, 2510.07, 89.9716, 90.4188, -48.2364, 102.293, -168.21, 141.101, 71.7794
0, 0.00000, 2510.03, -30.029, 2510.24, -150.019, 2510.43, 89.9747, 148.674, -48.226, 80.317, -168.242, 99.1228, 71.8018
0, 0.00000, 2509.93, -30.034, 2510.1, -150.02, 2510.49, 89.9741, 176.586, -48.222, 87.4396, -168.261, 91.826, 71.8051
0, 0.00000, 2509.91, -30.0299, 2510.27, -150.02, 2510.34, 89.9702, 156.03, -48.2328, 76.3401, -168.239, 123.415, 71.8018
