hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 2510.32, -30.0221, 2510.39, -150.011, 2510.73, 89.9853, 116.096, -48.2118, 53.084, -168.224, 45.6631, 71.8113
0, 0.00000, 2510.39, -30.0189, 2510.47, -150.011, 2510.7, 89.986, 98.3909, -48.2129, 48.7399, -168.217, 48.6411, 71.8088
0, 0.00000, 2510.47, -30.016, 2510.54, -150.01, 2510.71, 89.9875, 82.2948, -48.2118, 43.6699, -168.213, 45.2902, 71.8089
0, 0.00000, 2510.48, -30.0152, 2510.55, -150.011, 2510.63, 89.9864, 74.6975, -48.2138, 50.2808, -168.211, 55.4258, 71.8046
0, 0.00000, 2510.48, -30.0155, 2510.55, -150.01, 2510.68, 89.9872, 78.4052, -48.2124, 45.6621, -168.213, 48.7287, 71.8073
0, 0.00000, 2510.51, -30.0142, 2510.59, -150.01, 2510.68, 89.9876, 71.1688, -48.2136, 43.3089, -168.21, 49.1765, 71.8086
0, 0.00000, 2510.6, -30.0121, 2510.61, -150.011, 2510.65, 89.9889, 56.2361, -48.2097, 48.378, -168.209, 47.2799, 71.803
0, 0.00000, 2510.55, -30.0121, 2510.65, -150.009, 2510.68, 89.9882, 60.757, -48.2146, 37.9666, -168.208, 49.8088, 71.8103
0, 0.00000, 2510.53, -30.0123, 2510.64, -150.01, 2510.63, 89.9868, 60.5766, -48.2145, 40.8653, -168.208, 57.9626, 71.8048
0, 0.00000, 2510.54, -30.0121, 2510.65, -150.009, 2510.66, 89.9876, 60.7518, -48.2163, 37.3333, -168.208, 53.0668, 71.8114
0, 0.00000, 2510.52, -30.0131, 2510.61, -150.011, 2510.62, 89.9865, 64.1034, -48.2189, 44.8512, -168.208, 58.4822, 71.8111
0, 0.00000, 2510.44, -30.0125, 2510.68, -150.011, 2510.52, 89.9827, 63.559, -48.2232, 38.1527, -168.205, 82.5605, 71.805
0, 0.00000, 2510.4, -30.0185, 2510.47, -150.012, 2510.65, 89.9854, 93.3558, -48.2096, 55.4399, -168.223, 54.5325, 71.8123
0, 0.00000, 2510.2, -30.0269, 2510.21, -150.019, 2510.51, 89.9799, 132.266, -48.2113, 88.3717, -168.236, 73.7273, 71.8083
0, 0.00000, 2510.02, -30.0332, 2510.09, -150.018, 2510.58, 89.9778, 171.128, -48.2068, 87.3909, -168.252, 71.3127, 71.8277
0, 0.00000, 2509.88, -30.026, 2510.39, -150.025, 2510.01, 89.9629, 129.925, -48.2666, 84.256, -168.21, 178.672, 71.8181
0, 0.00000, 2508.67, -30.0674, 2509.63, -150.018, 2510.64, 89.9517, 393.549, -48.2498, 60.7216, -168.318, 144.103, 71.8912
0, 0.00000, 2509.34, -30.0477, 2509.99, -150.015, 2510.66, 89.9648, 275.004, -48.2402, 52.2895, -168.271, 109.498, 71.8622
0, 0.00000, 2509.96, -30.0289, 2510.31, -150.016, 2510.48, 89.9737, 155.136, -48.2248, 61.9672, -168.24, 102.422, 71.8156
0, 0.00000, 2509.57, -30.0448, 2509.98, -150.013, 2510.8, 89.9724, 254.673, -48.2083, 56.7073, -168.283, 71.2578, 71.8434
0, 0.00000, 2509.49, -30.0336, 2510.36, -150.023, 2510, 89.9545, 185.111, -48.2475, 64.9804, -168.235, 208.519, 71.8073
0, 0.00000, 2509.89, -30.0303, 2510.3, -150.017, 2510.46, 89.9716, 164.281, -48.2229, 61.3356, -168.243, 111.478, 71.8137
0, 0.00000, 2510.28, -30.0281, 2510.04, -150.027, 2510.28, 89.9785, 121.37, -48.2057, 135.055, -168.227, 87.3972, 71.7881
0, 0.00000, 2510.05, -30.0302, 2510.16, -150.021, 2510.41, 89.9752, 150.88, -48.2202, 92.8972, -168.234, 95.4479, 71.8046
0, 0.00000, 2509.93, -30.0323, 2510.15, -150.021, 2510.37, 89.9718, 165.411, -48.2299, 89.7435, -168.238, 110.058, 71.821
0, 0.00000, 2510.05, -30.0356, 2509.92, -150.024, 2510.47, 89.9775, 173.077, -48.1989, 120.445, -168.254, 73.0301, 71.8118
0, 0.00000, 2510.02, -30.028, 2510.25, -150.022, 2510.27, 89.9714, 138.813, -48.2359, 90.6583, -168.231, 123.307, 71.8153
0, 0.00000, 2509.74, -30.0398, 2510.03, -150.016, 2510.66, 89.9733, 218.52, -48.2034, 71.2915, -168.268, 79.8453, 71.8548
0, 0.00000, 2510.21, -30.0223, 2510.37, -150.019, 2510.36, 89.9766, 108.25, -48.2333, 79.3454, -168.219, 103.075, 71.8132
0, 0.00000, 2510.32, -30.0185, 2510.49, -150.015, 2510.47, 89.9803, 91.3074, -48.2299, 61.0624, -168.213, 86.7943, 71.8129
0, 0.00000, 2509.85, -30.0325, 2510.24, -150.017, 2510.48, 89.9715, 176.541, -48.2329, 64.7767, -168.237, 107.659, 71.8283
0, 0.00000, 2509.9, -30.0331, 2510.14, -150.021, 2510.38, 89.9714, 170.587, -48.2295, 90.1104, -168.245, 110.87, 71.8244
0, 0.00000, 2509.26, -30.0545, 2509.71, -150.022, 2510.51, 89.9618, 299.771, -48.2348, 96.7205, -168.287, 119.188, 71.851
0, 0.00000, 2509.57, -30.05, 2509.62, -150.03, 2510.31, 89.9659, 252.885, -48.2229, 144.308, -168.27, 113.388, 71.8119
0, 0.00000, 2509.06, -30.0742, 2508.81, -150.052, 2509.84, 89.9505, 357.943, -48.2345, 258.644, -168.292, 168.964, 71.7866
0, 0.00000, 2509.39, -30.0606, 2509.13, -150.051, 2509.71, 89.954, 278.911, -48.2229, 247.691, -168.27, 178.411, 71.7655
0, 0.00000, 2509.47, -30.0538, 2509.33, -150.051, 2509.54, 89.9515, 241.098, -48.2457, 238.634, -168.258, 208.212, 71.7827
0, 0.00000, 2508.41, -30.0892, 2508.8, -150.035, 2510.45, 89.9471, 484.321, -48.2514, 170.569, -168.31, 138.651, 71.8356
0, 0.00000, 2509.57, -30.057, 2509.23, -150.042, 2510.05, 89.9631, 267.848, -48.2091, 216.801, -168.279, 126.245, 71.7782
0, 0.00000, 2509.27, -30.0606, 2509.39, -150.03, 2510.4, 89.962, 316.671, -48.2208, 148.888, -168.293, 112.344, 71.8141
0, 0.00000, 2509.83, -30.0372, 2509.92, -150.033, 2509.99, 89.9641, 174.21, -48.2319, 145.941, -168.237, 155.349, 71.783
0, 0.00000, 2508.95, -30.0608, 2509.62, -150.026, 2510.31, 89.9521, 336.145, -48.2495, 104.423, -168.289, 164.775, 71.8338
0, 0.00000, 2509.2, -30.0478, 2509.94, -150.029, 2510.02, 89.9507, 257.976, -48.2635, 101.275, -168.257, 203.993, 71.8179
0, 0.00000, 2509.78, -30.0378, 2509.99, -150.026, 2510.24, 89.9672, 190.239, -48.2368, 113.97, -168.241, 129.291, 71.8058
0, 0.00000, 2509.9, -30.0348, 2510.03, -150.027, 2510.22, 89.969, 170.233, -48.2382, 117.248, -168.234, 126.199, 71.806
0, 0.00000, 2510.07, -30.0345, 2509.92, -150.027, 2510.32, 89.9753, 161.442, -48.2147, 134.77, -168.236, 91.4385, 71.7856
0, 0.00000, 2510.12, -30.0279, 2510.24, -150.017, 2510.56, 89.9788, 143.415, -48.2213, 74.988, -168.234, 75.5115, 71.8163
